total_return,terminal_mult,cagr,volatility,sharpe,max_dd,n_trades,addon_count,breaker_count,name,gross,cap,d7_only
7.75327984524661,8.75327984524661,0.2845819527884039,0.13296387665661435,2.1402952436724645,-0.11464779963972405,222,120,28,G200_All,2.0,0.2,False
7.754902088063076,8.754902088063076,0.2846094328734423,0.13101345634708,2.172367944552633,-0.1085013707505521,223,94,28,G200_D7only,2.0,0.2,True
9.635725209885106,10.635725209885106,0.31379437664151477,0.14645025501386055,2.1426686939658532,-0.12830222487603815,223,119,28,G225_All,2.25,0.22,False
9.619067099769177,10.619067099769177,0.31355667408084176,0.14451379173739892,2.1697352917748955,-0.12323362532561621,223,93,28,G225_D7only,2.25,0.22,True
12.431271364241928,13.431271364241928,0.3496681152174115,0.16178904660579915,2.1612595076932606,-0.1440129206953451,220,116,28,G250_All,2.5,0.25,False
12.42812391354562,13.42812391354562,0.34963160111567415,0.15938813415167544,2.1935861347304626,-0.14136317906470375,220,90,28,G250_D7only,2.5,0.25,True
