gross_normal,gross_riskoff,gross_stress,stop_loss,costs_bps,borrow_rate,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,n_trades,win_rate,avg_win,avg_loss,profit_factor,exposure_avg,max_leverage,stop_loss_triggered,margin_interest,mdd_pass,sharpe_pass,lev_pass,all_pass
1.75,0.6,0.0,0.0,20,0.06,1.5505332041223112,0.11165938686815524,0.13845768247823054,0.8341359518542656,0.8465482772971412,-0.1944497469588281,0.5742326159560264,313,0.6357827476038339,0.08043537694515233,-0.06409125382091427,2.1907688575630697,0.5675099849836656,1.7949716972774465,0,10484.14928181502,True,False,True,False
1.75,0.8,0.0,0.12,10,0.06,1.5441670805550851,0.11134534503296667,0.12025498100759557,0.9382402139900492,1.0162675780977954,-0.17328635682484783,0.642551133702412,316,0.6455696202531646,0.07959651730814406,-0.07147189868503179,2.0284807522767703,0.5382632674901724,1.7787491844119827,46,9497.88956914553,True,False,True,False
1.5,0.8,0.0,0.0,10,0.06,1.5324301719948248,0.11076453009652298,0.12120942783384606,0.9276119633330052,0.9678918041174785,-0.166980317733929,0.6633388389703403,317,0.6529968454258676,0.07980038133906896,-0.0664077878063665,2.2613282791131852,0.501548500974203,1.523264714652787,0,6085.677777446906,True,False,True,False
1.75,0.4,0.0,0.15,10,0.06,1.5293022363252002,0.11060933756559077,0.12452792206002276,0.9049362121710312,0.9673683673314974,-0.1781595651125837,0.620844227452474,314,0.6528662420382165,0.07907744161865939,-0.07201743633462071,2.0651058452193976,0.5393372055607589,1.7930355486601188,27,9940.389812529227,True,False,True,False
1.75,0.7,0.0,0.12,10,0.06,1.5277992527006616,0.11053470647494423,0.11948263096886787,0.937417252240218,1.0139254564223779,-0.17774219902869537,0.6218821814908405,316,0.6455696202531646,0.07959651730814406,-0.07147189868503179,2.0284807522767703,0.5338599274678381,1.778262052310655,46,9481.242969115821,True,False,True,False
1.75,0.5,0.0,0.0,20,0.06,1.5221183416481097,0.11025226319126147,0.13786489480499878,0.8279341235028232,0.8372906166879436,-0.19454395953193274,0.5667215957592582,313,0.6357827476038339,0.08043537694515233,-0.06409125382091424,2.19076885756307,0.5630564652523314,1.7947962282221204,0,10427.999070209698,True,False,True,False
1.75,0.8,0.0,0.2,20,0.06,1.5120412716904537,0.10974986076593396,0.1316322960826111,0.8571789778700196,0.9007380573939328,-0.16921222465237987,0.6485929783820167,314,0.6305732484076433,0.07968742201211673,-0.0669801400435872,2.030724118518633,0.5688387319016172,1.7939646279270738,13,10258.952843257708,True,False,True,False
1.75,0.6,0.0,0.12,10,0.06,1.506924728141244,0.10949408577021447,0.11874734485029904,0.9345829440205332,1.0087082522004711,-0.18232405469832116,0.6005465705081354,316,0.6455696202531646,0.07959651730814406,-0.07147189868503179,2.0284807522767703,0.5293215065573021,1.7795120570950267,46,9455.707838932212,True,False,True,False
1.5,0.7,0.0,0.0,10,0.06,1.5026975294704572,0.10928241942449857,0.12050417901004233,0.9212508872122466,0.9557312140750568,-0.16715637020323387,0.6537735851264874,314,0.6560509554140127,0.07981489904780514,-0.06678723934236898,2.279470317448488,0.49686327115846873,1.5233467696906744,0,6059.056437557591,True,False,True,False
1.75,0.7,0.0,0.2,20,0.06,1.501127422348707,0.10920371948816276,0.13088587930410467,0.8575517214062285,0.8995831385778632,-0.16495661742890355,0.6620147841915446,314,0.6305732484076433,0.07968742201211673,-0.06698014004358717,2.030724118518634,0.5645430756311903,1.7925825892371337,13,10234.930529286466,True,False,True,False
1.75,0.4,0.0,0.0,20,0.06,1.4939211168377264,0.10884194810472869,0.13738550302757296,0.8210850011845656,0.8275910727497088,-0.19502841498556858,0.5580825138366766,313,0.6357827476038339,0.08043537694515233,-0.06409125382091427,2.1907688575630697,0.5587544554006305,1.7949746754402283,0,10377.410885429405,True,False,True,False
1.75,0.8,0.0,0.1,10,0.06,1.4915612669549603,0.10872327724246134,0.11571566431975265,0.9499740059512383,1.037317127688036,-0.1797685357808193,0.6047959214343323,316,0.6329113924050633,0.0793033767410948,-0.06742046659554601,2.028018594393295,0.5204212658520192,1.7728506639066428,58,8651.567269851226,True,False,True,False
1.75,0.5,0.0,0.12,10,0.06,1.4898766584722924,0.1086385015577398,0.11812844089840945,0.9323226177998876,1.0040499243854009,-0.1869175241230268,0.5812108953799071,314,0.6464968152866242,0.07961024530799,-0.07201962636324402,2.0215810472975786,0.5250388854102835,1.778914353997015,46,9435.688122577252,True,False,True,False
1.75,0.6,0.0,0.2,20,0.06,1.4880109114850053,0.1085445509252354,0.13021066572884815,0.8567501149238095,0.8967832109435797,-0.16172078708401086,0.6711849038234559,314,0.6305732484076433,0.07968742201211673,-0.0669801400435872,2.0307241185186333,0.5601957168013121,1.794842602988893,13,10208.335367415191,True,False,True,False
1.75,0.5,0.0,0.2,20,0.06,1.4752744457092017,0.10790152531367192,0.1295802984620546,0.8558017672995912,0.8941193621507635,-0.16013414360334877,0.6738196045244623,314,0.6305732484076433,0.07968742201211673,-0.0669801400435872,2.0307241185186333,0.5557276761348762,1.7942062855836856,13,10185.170485848652,True,False,True,False
1.75,0.4,0.0,0.12,10,0.06,1.4724675417622781,0.10775941868784966,0.11757455117466363,0.9294076693459562,0.9984991230328004,-0.19084438254897054,0.5646454836583867,314,0.6464968152866242,0.07961024530798999,-0.07201962636324401,2.0215810472975786,0.5207950354759082,1.7776913619525203,46,9431.076440022807,True,False,True,False
1.5,0.6,0.0,0.0,10,0.06,1.4703079275838071,0.10764998531573888,0.11994347102828125,0.9127144442455133,0.9415482845067206,-0.16675500788610112,0.6455577357488849,314,0.6560509554140127,0.07981489904780514,-0.06678723934236899,2.2794703174484874,0.49278835989714315,1.5240977508285514,0,6027.52544133339,True,False,True,False
1.75,0.7,0.0,0.1,10,0.06,1.4684972948544681,0.10755817034482718,0.11488993858414034,0.9468149057810228,1.0315615391450756,-0.1842950449004374,0.5836194369899301,316,0.6329113924050633,0.0793033767410948,-0.067420466595546,2.0280185943932953,0.5158352114407168,1.7728506639066428,58,8626.694558929199,True,False,True,False
1.75,0.4,0.0,0.2,20,0.06,1.4614886219662995,0.10720220508265266,0.12904363721872966,0.8539241339563104,0.8904378915298914,-0.15880980621614993,0.6750351734372363,314,0.6305732484076433,0.07968742201211673,-0.06698014004358721,2.030724118518633,0.5514194674419111,1.7941461690582132,13,10163.446380583877,True,False,True,False
1.5,0.8,0.0,0.2,10,0.06,1.4477522306960724,0.10650192869862019,0.11407861044583763,0.9444221785533566,1.0107322059075063,-0.15038890117634982,0.708176786089642,317,0.6498422712933754,0.0790664333260417,-0.06890690348086065,2.1294804421233056,0.4947152422581497,1.5229153059095397,13,5883.96862412655,True,False,True,False
1.75,0.6,0.0,0.1,10,0.06,1.4428498342628893,0.10625116210955632,0.11415598879537092,0.941816012397597,1.0232420982847144,-0.18891259548032785,0.5624355635970321,316,0.6329113924050633,0.07930337674109479,-0.06742046659554601,2.0280185943932945,0.5112545871655331,1.7728506639066428,58,8602.012908802493,True,False,True,False
1.5,0.5,0.0,0.0,10,0.06,1.4344000320565837,0.10581788961601268,0.11955956681379955,0.9014122347916151,0.9240591516680737,-0.16692898533192155,0.6339096197440153,313,0.65814696485623,0.07981489904780512,-0.06632354469698408,2.3168594156112907,0.4887095374946456,1.5237896153482462,0,5990.790406079507,True,False,True,False
1.5,0.7,0.0,0.2,10,0.06,1.4277594333037174,0.10547644887992602,0.11347829475950413,0.9406432385747644,1.0019977474247266,-0.14588362782569578,0.7230177261971512,314,0.6528662420382165,0.07907744161865939,-0.0693287291435878,2.1451947925414476,0.4902190711961813,1.523134724028663,13,5873.251921256601,True,False,True,False
1.75,0.5,0.0,0.1,10,0.06,1.421744307708113,0.10516645245357137,0.1135484338567523,0.9376010230845251,1.0156662209571583,-0.19327123188123363,0.544139194591551,314,0.6337579617834395,0.07931590761245999,-0.06791391303199878,2.020955636617647,0.5070793778835738,1.7728506639066428,58,8584.738042728366,True,False,True,False
1.5,0.6,0.0,0.2,10,0.06,1.4065513546934998,0.10438041463160985,0.11305457974922008,0.9349692864030374,0.990568188597375,-0.14168223587933843,0.7367219608286242,314,0.6528662420382165,0.07907744161865939,-0.06932872914358783,2.1451947925414467,0.4863186238599951,1.5234986800049553,13,5857.130514373461,True,False,True,False
1.75,0.4,0.0,0.1,10,0.06,1.4027610309462024,0.10418362877683185,0.11300239411585851,0.9337064100142839,1.0089102017417662,-0.19771824356777623,0.5269297708540412,314,0.6337579617834395,0.07931590761245999,-0.06791391303199878,2.0209556366176464,0.5029044681879286,1.7728506639066428,58,8574.847598164206,True,False,True,False
1.5,0.4,0.0,0.0,10,0.06,1.396883357973178,0.1038779268187131,0.11933571583469828,0.8881627067534885,0.9038816026874025,-0.16710670356293952,0.6216263297874717,313,0.65814696485623,0.07981489904780514,-0.06632354469698411,2.3168594156112907,0.48481762833053377,1.5251604567311403,0,5957.9934666899635,True,False,True,False
1.75,0.8,0.0,0.15,20,0.06,1.3921214552577892,0.10362976893035025,0.12708246403056578,0.8396601428091542,0.896470598793573,-0.16654719941277993,0.6222246263865922,316,0.629746835443038,0.07966213364554371,-0.06901566380442581,1.9632313452073118,0.5569456297418794,1.7937297224252289,27,9568.365737220785,True,False,True,False
1.75,0.8,0.0,0.0,30,0.06,1.3857439151293405,0.10329672778791399,0.14001980058926436,0.7724447765282196,0.779107355928492,-0.19538925420056902,0.5286714881560419,314,0.6210191082802548,0.07989410622415283,-0.06423039876262339,2.038270290745419,0.5765866251751921,1.794471273611549,0,10088.159824026063,True,False,True,False
1.5,0.5,0.0,0.2,10,0.06,1.3851849613266394,0.1032675010718429,0.11270497995045221,0.9285723229027746,0.9783105240683301,-0.1377337499132393,0.7497617768839718,314,0.6528662420382165,0.07907744161865939,-0.0693287291435878,2.1451947925414476,0.48247985826628975,1.5228777247210845,13,5837.8545433306035,True,False,True,False
1.75,0.7,0.0,0.15,20,0.06,1.3758045862605108,0.10277610905549395,0.12627967214296146,0.8380595113338818,0.8930244047698539,-0.170778628977809,0.6018089597665566,314,0.6305732484076433,0.07968742201211673,-0.06950154222105401,1.9570527718025859,0.5522760208403845,1.793301363865083,27,9545.826199133375,True,False,True,False
1.35,0.8,0.0,0.0,10,0.06,1.3736019523700653,0.10266047438993042,0.10955373888851097,0.9471021039697186,0.9992070106462043,-0.14999580917939564,0.684422284539617,317,0.6529968454258676,0.07980038133906896,-0.06640778780636648,2.2613282791131857,0.45542038150497277,1.3633814153666561,0,3643.7245141380367,True,False,True,False
1.75,0.7,0.0,0.0,30,0.06,1.3652586689178547,0.10222160090309007,0.13910968474273144,0.7695696170716781,0.7742604494638936,-0.1951450456399696,0.5238237054282308,314,0.6210191082802548,0.07989410622415283,-0.06423039876262339,2.0382702907454187,0.5719256938688835,1.7945539211419803,0,10037.661981159321,True,False,True,False
1.5,0.4,0.0,0.2,10,0.06,1.3643419164493644,0.10217329418908894,0.11243002423699874,0.9217410631981594,0.9653360912178092,-0.1362323791863706,0.7499927315319975,314,0.6528662420382165,0.07907744161865939,-0.0693287291435878,2.1451947925414476,0.4785209429853331,1.5223470861165351,13,5821.898334056542,True,False,True,False
1.75,0.6,0.0,0.15,20,0.06,1.3593284568796125,0.10190882423651138,0.1256214757525749,0.8355231972912945,0.8882648926812152,-0.17519108035444714,0.5817009863192185,314,0.6305732484076433,0.07968742201211673,-0.06950154222105398,1.9570527718025867,0.5478817009238908,1.7954599355139156,27,9518.139417915305,True,False,True,False
1.5,0.8,0.0,0.0,20,0.06,1.35286782734559,0.10156727717641845,0.12110326671605785,0.8596369884322425,0.8899096930767081,-0.16739812507363805,0.6067408289772614,317,0.6309148264984227,0.08040647524574698,-0.06427544127106685,2.1384056416259396,0.5014499980361419,1.5230231276527808,0,5839.5083745425545,True,False,True,False
1.5,0.8,0.0,0.15,10,0.06,1.3501500168683735,0.10142334903700578,0.11006539146906846,0.9329252700395134,1.0161102115138227,-0.1363515949385993,0.7438369098849037,317,0.6498422712933754,0.0790664333260417,-0.07154716549728035,2.0508975061401813,0.48449707186411795,1.5244982106022742,27,5419.370739278336,True,False,True,False
1.75,0.5,0.0,0.15,20,0.06,1.3443645158736848,0.10111647175210159,0.12501738484563701,0.8331967166113065,0.883535354799098,-0.17911973959365124,0.5645188630884186,314,0.6305732484076433,0.07968742201211673,-0.06950154222105401,1.9570527718025859,0.5436355159254851,1.7943231192734475,27,9498.733915391786,True,False,True,False
1.35,0.7,0.0,0.0,10,0.06,1.341316961899088,0.10095455175100243,0.10883168743514054,0.9384314654082382,0.9839034488900319,-0.1501755792130205,0.6722434651495554,317,0.6529968454258676,0.07980038133906898,-0.06640778780636648,2.261328279113186,0.4512116366919462,1.3642704124312233,0,3624.977676164714,True,False,True,False
1.75,0.8,0.0,0.12,20,0.06,1.3411693343300324,0.10094670338469314,0.12023126667879823,0.8601843702391462,0.9221378018732631,-0.18102588956689936,0.5576368309870262,316,0.6265822784810127,0.07982628730838805,-0.06967421962026503,1.9224586203858323,0.5383393397289152,1.7788241080577258,46,9076.965171534132,True,False,True,False
1.75,0.6,0.0,0.0,30,0.06,1.340985892366882,0.10093695039597872,0.1383721299084339,0.7644976569713524,0.7663818385198359,-0.19522663341443647,0.5170244890803649,313,0.6230031948881789,0.07989410622415284,-0.06375830932339574,2.070763752677639,0.5672762913109377,1.7943683564931578,0,9985.527634550954,True,False,True,False
1.75,0.4,0.0,0.15,20,0.06,1.329820157623144,0.10034202590572217,0.12447457258430031,0.8306292048696954,0.8789142087067384,-0.18347654728580004,0.5468929265897954,314,0.6305732484076433,0.07968742201211673,-0.06950154222105404,1.9570527718025856,0.53924273677818,1.7932040997237708,27,9490.542485401897,True,False,True,False
1.5,0.7,0.0,0.15,10,0.06,1.3273067557265708,0.10020776005195486,0.10941600707565947,0.9277148894801323,1.0063140869984086,-0.13921024831862186,0.7198303376530238,316,0.6518987341772152,0.0790664333260417,-0.07145976988070121,2.0720730880346614,0.47993738136668257,1.523159123179451,27,5411.569266184098,True,False,True,False
1.5,0.7,0.0,0.0,20,0.06,1.3269265567528685,0.1001874386366366,0.12039066466481486,0.8535970877118497,0.8789400957080956,-0.1673415688652306,0.5987002471413607,314,0.6337579617834395,0.08043537694515233,-0.06456150939518722,2.155900246478888,0.49677409532348865,1.5239594509465142,0,5823.862273600832,True,False,True,False
1.75,0.7,0.0,0.12,20,0.06,1.3207274756010983,0.09985568518513777,0.11943115301860387,0.8568363095601753,0.9164454950238112,-0.18539442837698591,0.5386121150420367,316,0.6265822784810127,0.07982628730838806,-0.06967421962026506,1.9224586203858318,0.53371964077139,1.7781325790036,46,9046.96517350241,True,False,True,False
1.75,0.5,0.0,0.0,30,0.06,1.3186759754237092,0.0997457228618861,0.13778387606607695,0.7593070892076911,0.7588803628748817,-0.19499743250884344,0.5115232625299437,313,0.6230031948881789,0.07989410622415284,-0.06375830932339574,2.070763752677639,0.5629983706015999,1.794603102217936,0,9948.48788296595,True,False,True,False
1.75,0.8,0.0,0.08,10,0.06,1.3180338298506897,0.09971128552734854,0.10781940664493309,0.9356218263516294,1.0212718524849596,-0.15422879138045653,0.6465153790992081,317,0.5993690851735016,0.08090025469713315,-0.06256186587232296,1.9345950671124579,0.4917056130855372,1.7728506639066428,76,7305.6771024979735,True,False,True,False
1.35,0.6,0.0,0.0,10,0.06,1.3105155853412667,0.09930746227480114,0.10816972580900777,0.9296655625162491,0.9686585400646287,-0.15009531483998934,0.6616293278752164,314,0.6560509554140127,0.07981489904780514,-0.06678723934236898,2.279470317448488,0.44679869211140144,1.364045831016503,0,3602.9777270448176,True,False,True,False
1.75,0.8,0.0,0.2,30,0.06,1.306123970825956,0.09907103840953657,0.13158485426856759,0.7839305709280623,0.814007128633394,-0.17018710731216274,0.582130103591321,314,0.6178343949044586,0.07914062377031636,-0.06658209866072234,1.9215977117307954,0.5687172550136848,1.7941452409022882,13,9785.733768406231,True,False,True,False
1.5,0.6,0.0,0.15,10,0.06,1.3039790568548013,0.09895542115131617,0.10890410594811366,0.9211014960751885,0.994202249563402,-0.14398291786496076,0.6872719529418403,314,0.6528662420382165,0.07907744161865939,-0.07201743633462071,2.0651058452193976,0.4757366251045799,1.5230735318396311,27,5398.606317571044,True,False,True,False
1.75,0.6,0.0,0.12,20,0.06,1.3039749725294674,0.0989552009029524,0.1187194986506428,0.8543536679372555,0.912086509890023,-0.18978671973443725,0.5214021352042829,316,0.6265822784810127,0.07982628730838805,-0.06967421962026506,1.9224586203858314,0.5292320006706783,1.7776715690219562,46,9028.495119970823,True,False,True,False
1.5,0.8,0.0,0.12,10,0.06,1.300660988956861,0.09877637919216764,0.1042482715168199,0.9558988740388576,1.0434529807565132,-0.14602802224781972,0.6764207148168949,317,0.6435331230283912,0.07959651730814406,-0.07155764014198714,2.008120547919405,0.46838401787624306,1.5147673848439331,46,5101.839132283783,True,False,True,False
1.75,0.7,0.0,0.08,10,0.06,1.2987600483637425,0.09867370178522372,0.10706509833848597,0.9326345131562629,1.0158908681556076,-0.15857280512680996,0.6222611859979068,317,0.5993690851735016,0.08090025469713316,-0.06256186587232294,1.9345950671124588,0.48744622748627775,1.7728506639066428,76,7285.2236246704715,True,False,True,False
1.75,0.7,0.0,0.2,30,0.06,1.2976221923329985,0.09861220559250738,0.1308300057159176,0.7844991000557265,0.8135434262862681,-0.16565241431918834,0.5952959152318533,314,0.6178343949044586,0.07914062377031636,-0.06658209866072234,1.9215977117307954,0.5644850889137636,1.7942780162930816,13,9768.073123704546,True,False,True,False
1.5,0.6,0.0,0.0,20,0.06,1.2965864953120891,0.09855620716461888,0.11986690541873533,0.8444216420935416,0.8638815998100436,-0.16719893869339408,0.5894547413685992,314,0.6337579617834395,0.0804353769451523,-0.06456150939518722,2.1559002464788874,0.4928045041550039,1.5242636721961726,0,5791.308703668713,True,False,True,False
1.75,0.4,0.0,0.0,30,0.06,1.2927660137456023,0.09834944614311247,0.1372388299824128,0.7525120491881443,0.7492577172561413,-0.19479577737392623,0.5048848977579363,313,0.6230031948881789,0.07989410622415286,-0.06375830932339574,2.0707637526776392,0.5585231573876969,1.794505138243557,0,9901.240221713499,True,False,True,False
1.35,0.8,0.0,0.2,10,0.06,1.2924983039655955,0.09833494647710128,0.10311083010329823,0.9614264961775458,1.0373456751293904,-0.1388471414003336,0.7082244941116592,317,0.6498422712933754,0.0790664333260417,-0.06890690348086066,2.129480442123305,0.4487994381101131,1.3632793901219027,13,3517.3426117910976,True,False,True,False
1.75,0.5,0.0,0.12,20,0.06,1.289596605940305,0.09817768861433707,0.11810284263286565,0.8521985056163458,0.9076625167875589,-0.19362640218119548,0.5070470117110498,314,0.6273885350318471,0.07985253730962816,-0.07016157391210018,1.9163276324007479,0.5250080633288146,1.7797017608323187,46,9009.105791021138,True,False,True,False
1.75,0.6,0.0,0.2,30,0.06,1.2855533166670607,0.09795826705860966,0.13015667840827894,0.7833020362619377,0.8100317130395307,-0.16352310456650634,0.5990484789185808,314,0.6178343949044586,0.07914062377031635,-0.06658209866072234,1.921597711730795,0.5600783933000906,1.7937555447400573,13,9740.431480231004,True,False,True,False
1.75,0.8,0.0,0.1,20,0.06,1.2854475751670926,0.09795252405186994,0.11570771126825469,0.8656354744857309,0.9346704745425667,-0.1876081096169236,0.5221124196170351,316,0.6139240506329114,0.07957396448347158,-0.06594960433344808,1.9186718361667912,0.520379883754251,1.7728362307777954,58,8260.079920501112,True,False,True,False
1.5,0.5,0.0,0.15,10,0.06,1.2841543857046522,0.09788226958684554,0.10849630012798189,0.915148574517877,0.9830950576724583,-0.14869520741758327,0.6582745421778196,314,0.6528662420382165,0.07907744161865937,-0.07201743633462071,2.065105845219397,0.4718545550606503,1.5230854352768801,27,5389.6182002709165,True,False,True,False
1.5,0.7,0.0,0.12,10,0.06,1.2814066160282969,0.09773287566839617,0.10364529163542353,0.9516837765685761,1.035254714858074,-0.15047089943592615,0.6495134676191192,316,0.6455696202531646,0.07959651730814406,-0.07147189868503179,2.0284807522767703,0.4639449286743624,1.5141646886046238,46,5098.384435043397,True,False,True,False
1.75,0.6,0.0,0.08,10,0.06,1.2797813171917514,0.09764443440874282,0.10638580554033844,0.9290925472188983,1.0093659372627497,-0.1638616577810576,0.5958955605051282,317,0.5993690851735016,0.08090025469713315,-0.06256186587232296,1.934595067112458,0.4831063074018918,1.7728506639066428,76,7268.520014527044,True,False,True,False
1.35,0.5,0.0,0.0,10,0.06,1.2784877809095252,0.09757400616144496,0.10769722288427555,0.9186151342282026,0.950852091298116,-0.15028023624070036,0.6492803618245778,313,0.65814696485623,0.07981489904780514,-0.06632354469698411,2.3168594156112907,0.44279945865515863,1.3647729048234982,0,3580.3341367746552,True,False,True,False
1.75,0.5,0.0,0.2,30,0.06,1.2755514232003895,0.0974140006733697,0.12952397484577882,0.7826604107954086,0.8083126127644554,-0.16180355471422464,0.6020510541033604,314,0.6178343949044586,0.07914062377031637,-0.06658209866072234,1.9215977117307956,0.5556913315570475,1.7940130809535562,13,9721.372526230245,True,False,True,False
1.5,0.8,0.0,0.2,20,0.06,1.2725232900512617,0.09724880231943245,0.11399710949425562,0.8713242390518514,0.9249378656898821,-0.15113335350103924,0.6434635377740343,317,0.6277602523659306,0.07966213364554371,-0.06665550248580004,2.015519464458875,0.49471827213960434,1.5243508670781056,13,5648.579038758356,True,False,True,False
1.75,0.4,0.0,0.12,20,0.06,1.2719437596096785,0.09721716405736291,0.11755360607167109,0.8481809662372805,0.9009697822549398,-0.1979196229840872,0.4911951760598251,314,0.6273885350318471,0.07985253730962816,-0.07016157391210018,1.9163276324007479,0.5207356781548851,1.7791433978611564,46,9002.105204855254,True,False,True,False
1.35,0.7,0.0,0.2,10,0.06,1.2697184918558402,0.09709561363303454,0.10243831845040559,0.9560394644809813,1.0269620734630984,-0.1346332697042242,0.7211858840414695,317,0.6498422712933754,0.07906643332604171,-0.06890690348086066,2.1294804421233056,0.444718696019462,1.363472864425921,13,3500.4119626072693,True,False,True,False
1.25,0.8,0.0,0.0,10,0.06,1.2657113707899308,0.09687646655268689,0.1018125212057402,0.9593708358669026,1.0185773861509368,-0.1392090329850217,0.6959064686780086,317,0.6529968454258676,0.07980038133906896,-0.0664077878063665,2.2613282791131852,0.4240929661859397,1.25755607078518,0,2309.246503658658,True,False,True,False
