total_return,terminal_mult,cagr,volatility,sharpe,max_dd,n_trades,win_rate,avg_trade,breaker_count,addon_count,name,breaker_mode,addon_mode
6.986245349598686,7.986245349598686,0.27105444464087336,0.12487861576529385,2.1705433150405287,-0.10544374170943738,225,0.7733333333333333,0.07090698813389375,0,0,1_Base,reduce,N/A
6.986245349598686,7.986245349598686,0.27105444464087336,0.12487861576529385,2.1705433150405287,-0.10544374170943738,225,0.7733333333333333,0.07090698813389375,27,0,2_Freeze_1day,freeze,N/A
6.652272891031277,7.652272891031277,0.2648019738242795,0.12439206047565544,2.1287690935556407,-0.10521288118628092,223,0.7713004484304933,0.0702451919497475,23,0,3_Freeze_3day,freeze,N/A
7.523896330272592,8.523896330272592,0.28065018284714993,0.13298760779781413,2.110348381285515,-0.11441482667116609,222,0.7612612612612613,0.05906337215111448,0,141,4_Pullback_2pct,reduce,pullback
7.75327984524661,8.75327984524661,0.2845819527884039,0.13296387665661435,2.1402952436724645,-0.11464779963972405,222,0.7612612612612613,0.0602606195891047,0,120,5_Pullback_3pct,reduce,pullback
7.75327984524661,8.75327984524661,0.2845819527884039,0.13296387665661435,2.1402952436724645,-0.11464779963972405,222,0.7612612612612613,0.0602606195891047,27,120,6_Freeze1_Pullback3,freeze,pullback
6.1843660361868755,7.1843660361868755,0.25562315892882914,0.12197714852759012,2.0956643274130116,-0.09953221801820333,222,0.7702702702702703,0.07074694865933447,23,0,7_Reduce_3day,reduce,N/A
6.876045806236076,7.876045806236076,0.2690173389266961,0.13210734516296702,2.0363541375752994,-0.11662003730256265,223,0.757847533632287,0.05619032074972082,0,152,8_Extension_6pct,reduce,extension
