symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
FIS,2019-04-30,2019-05-01,2019-06-13,115.77,120.84,0.0008706699679895024,0.04379372894532274,0.04379372894532274,0.10079746219414469,4.379372894532274
MA,2019-04-30,2019-05-01,2019-06-13,254.9,261.2,0.00039543923967887287,0.02471557473519015,0.02471557473519037,0.10079746219414469,2.471557473519037
MLM,2019-04-30,2019-05-01,2019-06-13,223.5,222.57,0.0004509953565733543,-0.0041610738255033475,-0.0041610738255034585,0.10079746219414469,-0.41610738255034585
JCI,2019-05-01,2019-05-02,2019-06-14,39.25,39.95,0.002403285827971744,0.017834394904458595,0.017834394904458595,0.09432896874789094,1.7834394904458595
CMG,2019-07-23,2019-07-24,2019-09-05,15.21,16.76,0.00662650272250862,0.10190664036817898,0.10190664036817876,0.10078910640935612,10.190664036817875
LMT,2019-07-24,2019-07-25,2019-09-06,368.76,386.56,0.00027384309416810193,0.04826987742705291,0.04826987742705291,0.10098237940542927,4.826987742705291
ESS,2019-07-25,2019-07-26,2019-09-09,299.4,325.67,0.0003373829556515332,0.08774215096860405,0.08774215096860383,0.10101245692206905,8.774215096860383
IR,2019-07-30,2019-07-31,2019-09-12,33.07,30.74,0.0030668895950045445,-0.0704566071968552,-0.07045660719685531,0.1014220389068003,-7.045660719685531
CDW,2019-07-31,2019-08-01,2019-09-13,118.5,111.71,0.0008529872952200412,-0.05729957805907182,-0.05729957805907182,0.10107899448357488,-5.729957805907182
GRMN,2019-07-31,2019-08-01,2019-09-13,78.32,85.34,0.0012905898172060125,0.0896322778345251,0.08963227783452532,0.10107899448357488,8.963227783452531
LHX,2019-07-31,2019-08-01,2019-09-13,202.23,207.45,0.0004998219575907377,0.02581219403649304,0.025812194036493263,0.10107899448357488,2.5812194036493263
ICE,2019-08-01,2019-08-02,2019-09-16,89.15,91.88,0.001128551498892984,0.030622546270330897,0.030622546270330897,0.10061036612630953,3.0622546270330897
WMB,2019-08-01,2019-08-02,2019-09-16,25.59,24.99,0.0039316282190820446,-0.023446658851113744,-0.023446658851113855,0.10061036612630953,-2.3446658851113855
