date,gross_exposure
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,0.0
2021-01-15,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.09861447191287581
2021-02-04,0.09833881419791451
2021-02-05,0.3239792397379018
2021-02-08,0.4374293895132457
2021-02-09,0.43748438512775234
2021-02-10,0.5513846513297289
2021-02-11,0.5527626833368294
2021-02-12,0.55310424054461
2021-02-16,0.550987428379055
2021-02-17,0.5517508467080964
2021-02-18,0.5521919240024485
2021-02-19,0.5531779500034228
2021-02-22,0.553879993353953
2021-02-23,0.5567244545026816
2021-02-24,0.5599557275745286
2021-02-25,0.5543867711795043
2021-02-26,0.5517613187584207
2021-03-01,0.5565980710672269
2021-03-02,0.557499360251003
2021-03-03,0.5561814979273312
2021-03-04,0.5543583461308544
2021-03-05,0.5598014335969984
2021-03-08,0.5617942723027147
2021-03-09,0.566496912569164
2021-03-10,0.5694904142988411
2021-03-11,0.5693129931985487
2021-03-12,0.5710205043681066
2021-03-15,0.5727727774324274
2021-03-16,0.572045699625669
2021-03-17,0.5731404082444272
2021-03-18,0.47958315753144665
2021-03-19,0.47932779026753314
2021-03-22,0.23634310481043022
2021-03-23,0.12027016742566571
2021-03-24,0.12157046118203844
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,0.0
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,0.0
2021-04-16,0.0
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.2109386326490661
2021-04-22,0.20720863697171527
2021-04-23,0.5252684983234036
2021-04-26,0.5277241642069976
2021-04-27,0.5287941474614712
2021-04-28,0.8373775531207138
2021-04-29,0.8387213166296134
2021-04-30,1.0444521034978709
2021-05-03,1.0442558626083789
2021-05-04,1.0442536239016498
2021-05-05,1.2420018033495817
2021-05-06,1.2407377218288445
2021-05-07,1.2367344076980562
2021-05-10,1.2386385658284569
2021-05-11,1.2414613565865107
2021-05-12,1.2498662900774267
2021-05-13,1.2437823531187076
2021-05-14,1.2375019853284215
2021-05-17,1.2360847550245682
2021-05-18,1.239207264997338
2021-05-19,1.240030924012724
2021-05-20,1.2379231322263469
2021-05-21,1.238957780648042
2021-05-24,1.2359769130845288
2021-05-25,1.2380518170088823
2021-05-26,1.2372365810431596
2021-05-27,1.23680810872147
2021-05-28,1.2353124943581149
2021-06-01,1.2330965489015597
2021-06-02,1.23449579149994
2021-06-03,1.0468516505561296
2021-06-04,1.0462279246016395
2021-06-07,0.7014523236340839
