symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,exit_reason,regime,ret_pct
IT,2021-11-02,2021-11-03,2021-12-16,336.69,326.6,47.0,-0.02996822002435462,-0.03384446701713728,15856.142284569138,scheduled,NORMAL,-3.384446701713728
TMUS,2021-11-02,2021-11-03,2021-12-01,122.12,107.46560000000001,131.0,-0.12,-0.12351648000000004,16029.779559118238,stop_loss,NORMAL,-12.351648000000004
TMUS,2022-02-02,2022-02-03,2022-03-18,120.0,127.18,65.0,0.059833333333333405,0.05559823933333341,7815.63126252505,scheduled,RISK_OFF,5.559823933333341
BDX,2022-02-03,2022-02-04,2022-03-21,260.31,260.89,30.0,0.0022281126349352753,-0.0017767909031540796,7824.9498997996,scheduled,RISK_OFF,-0.17767909031540796
ON,2022-02-07,2022-02-08,2022-02-24,62.125,54.67,290.0,-0.12,-0.12351647999999982,18052.354709418836,stop_loss,RISK_OFF,-12.351647999999981
CMG,2022-02-08,2022-02-09,2022-02-24,31.51,27.4,573.0,-0.1304347826086958,-0.1339095652173914,18091.412825651303,stop_loss,NORMAL,-13.390956521739138
OMC,2022-02-08,2022-02-09,2022-03-07,89.3,78.584,202.0,-0.11999999999999988,-0.12351647999999982,18074.749498997993,stop_loss,NORMAL,-12.351647999999981
TTWO,2022-05-16,2022-05-17,2022-06-30,119.88,122.53,62.0,0.02210543877210558,0.018021105438772222,7447.4549098196385,scheduled,RISK_OFF,1.8021105438772222
UNH,2022-07-15,2022-07-18,2022-08-29,531.0,529.77,14.0,-0.0023163841807909424,-0.006303127909604522,7448.897795591182,scheduled,RISK_OFF,-0.6303127909604522
CDNS,2022-07-25,2022-07-26,2022-09-07,170.54,170.89,44.0,0.0020523044447049443,-0.0019518965638558594,7518.79759519038,scheduled,RISK_OFF,-0.19518965638558594
CMG,2022-07-26,2022-07-27,2022-09-08,28.67,34.14,262.0,0.19079176839902323,0.18603336449250096,7526.5931863727465,scheduled,RISK_OFF,18.603336449250097
BXP,2022-07-27,2022-07-28,2022-09-01,89.44,78.7072,83.0,-0.12,-0.12351647999999993,7438.396793587174,stop_loss,RISK_OFF,-12.351647999999994
EQIX,2022-07-27,2022-07-28,2022-09-09,632.0000866647566,615.0186767578125,11.0,-0.026869315788483283,-0.030757946002592407,6965.932818950223,scheduled,RISK_OFF,-3.0757946002592407
TEL,2022-07-27,2022-07-28,2022-09-09,129.58,129.04,57.0,-0.004167309770026439,-0.00814665720018537,7400.861723446894,scheduled,RISK_OFF,-0.814665720018537
GWW,2022-07-29,2022-08-01,2022-09-13,540.99,557.15,14.0,0.02987116212869001,0.025755796964823663,7589.038076152306,scheduled,NORMAL,2.5755796964823663
CTVA,2022-08-05,2022-08-08,2022-09-20,59.31,61.4,460.0,0.03523857696847066,0.031101763614904687,27337.274549098198,scheduled,NORMAL,3.1101763614904687
KEYS,2022-08-17,2022-08-18,2022-09-23,176.55,155.364,155.0,-0.12,-0.12351648000000004,27420.090180360723,stop_loss,NORMAL,-12.351648000000004
EME,2022-10-27,2022-10-28,2022-12-12,135.59,149.43,54.0,0.10207242422007523,0.09766854281289183,7336.533066132265,scheduled,RISK_OFF,9.766854281289184
HON,2022-10-27,2022-10-28,2022-12-12,199.0,214.5,37.0,0.07788944723618085,0.07358220100502533,7377.755511022044,scheduled,RISK_OFF,7.358220100502533
MAA,2022-10-27,2022-10-28,2022-12-12,136.1071664872441,144.93887329101562,54.0,0.06488788968066017,0.06063259767349627,7364.516022355892,scheduled,RISK_OFF,6.063259767349627
GWW,2022-10-28,2022-10-31,2022-12-13,576.12,584.93,12.0,0.015291953065333486,0.011234846420884459,6927.2945891783575,scheduled,RISK_OFF,1.123484642088446
XYL,2022-11-01,2022-11-02,2022-12-15,105.6,110.64,70.0,0.04772727272727284,0.04354055454545458,7406.813627254509,scheduled,RISK_OFF,4.354055454545458
EQIX,2022-11-02,2022-11-03,2022-12-16,541.8492226292254,627.3641357421875,13.0,0.1578204960745655,0.15319384537225167,7058.156206593117,scheduled,RISK_OFF,15.319384537225167
IBKR,2023-01-17,2023-01-18,2023-03-02,20.2,22.17,781.0,0.09752475247524761,0.09313904356435643,15807.815631262523,scheduled,NORMAL,9.313904356435643
V,2023-01-26,2023-01-27,2023-03-13,228.0,214.47,69.0,-0.05934210526315786,-0.0631009742105263,15763.527054108217,scheduled,NORMAL,-6.31009742105263
YUM,2023-02-08,2023-02-09,2023-03-24,132.28,127.83,119.0,-0.03364076201995769,-0.037502333534925825,15772.865731462925,scheduled,NORMAL,-3.7502333534925825
HLT,2023-02-09,2023-02-10,2023-03-24,150.5,132.44,105.0,-0.12,-0.12351648000000015,15834.168336673347,stop_loss,NORMAL,-12.351648000000015
PLTR,2023-02-13,2023-02-14,2023-03-10,8.59,7.5592,1844.0,-0.12,-0.12351648000000004,15871.703406813627,stop_loss,NORMAL,-12.351648000000004
MAR,2023-02-14,2023-02-15,2023-03-13,180.92,159.2096,87.0,-0.12,-0.12351647999999993,15771.583166332664,stop_loss,NORMAL,-12.351647999999994
CRM,2023-03-01,2023-03-02,2023-04-14,193.12,194.65,82.0,0.007922535211267512,0.003894876760563548,15867.575150300601,scheduled,NORMAL,0.3894876760563548
CTAS,2023-03-29,2023-03-30,2023-05-12,116.79,118.59,129.0,0.015412278448497352,0.01135469098381714,15096.102204408819,scheduled,NORMAL,1.135469098381714
AVB,2023-04-27,2023-04-28,2023-06-12,178.85,187.53,84.0,0.048532289628180125,0.04434235459882596,15053.507014028055,scheduled,NORMAL,4.434235459882596
CHD,2023-04-27,2023-04-28,2023-06-12,97.73,94.19,155.0,-0.036222244960605776,-0.04007350086974326,15178.507014028057,scheduled,NORMAL,-4.007350086974326
HON,2023-04-27,2023-04-28,2023-06-12,199.0,198.5,76.0,-0.002512562814070307,-0.006498522613065272,15154.308617234468,scheduled,NORMAL,-0.6498522613065272
MAA,2023-04-27,2023-04-28,2023-06-12,137.0986493861388,137.77520751953125,110.0,0.004934827122088814,0.0009191075529089154,15111.073579634536,scheduled,NORMAL,0.09191075529089154
ROK,2023-04-27,2023-04-28,2023-06-12,285.0,309.78,53.0,0.08694736842105244,0.08260392673684214,15135.270541082164,scheduled,NORMAL,8.260392673684214
ROP,2023-04-27,2023-04-28,2023-06-12,452.0,454.01,33.0,0.004446902654867246,0.0004331328318583072,14945.891783567135,scheduled,NORMAL,0.04331328318583072
CL,2023-04-28,2023-05-01,2023-06-13,79.84,75.24,191.0,-0.057615230460921985,-0.06138100000000002,15280.0,scheduled,NORMAL,-6.138100000000001
NCLH,2023-05-01,2023-05-02,2023-06-14,14.46,19.3,1064.0,0.3347164591977869,0.32938293222683246,15416.272545090182,scheduled,NORMAL,32.93829322268324
AME,2023-05-02,2023-05-03,2023-06-15,143.56644584554465,154.17568969726562,104.0,0.07389779547189512,0.06960649988118961,14960.832032000644,scheduled,NORMAL,6.960649988118961
ETN,2023-05-02,2023-05-03,2023-06-15,174.95,196.89,85.0,0.1254072592169191,0.12091013180908816,14900.551102204407,scheduled,NORMAL,12.091013180908817
PAYC,2023-05-02,2023-05-03,2023-06-15,291.15,323.95,51.0,0.11265670616520707,0.1082105299673708,14878.406813627254,scheduled,NORMAL,10.82105299673708
UAL,2023-07-20,2023-07-21,2023-08-17,57.24,50.3712,282.0,-0.12,-0.12351648000000004,16174.028056112225,stop_loss,NORMAL,-12.351648000000004
GE,2023-07-25,2023-07-26,2023-09-07,93.42,89.16,173.0,-0.0456005138086063,-0.049414294155427085,16194.048096192384,scheduled,NORMAL,-4.941429415542709
LRCX,2023-07-26,2023-07-27,2023-09-08,67.5,66.89,239.0,-0.009037037037037066,-0.012996925037036977,16164.829659318637,scheduled,NORMAL,-1.2996925037036977
MDLZ,2023-07-27,2023-07-28,2023-09-11,75.88,71.37,212.0,-0.05943595150237202,-0.06319444544016861,16118.79759519038,scheduled,NORMAL,-6.319444544016861
CINF,2023-07-28,2023-07-31,2023-09-12,109.92,107.19,147.0,-0.024836244541484698,-0.028732998908296947,16190.62124248497,scheduled,NORMAL,-2.8732998908296947
ANET,2023-07-31,2023-08-01,2023-09-13,44.38,47.02,366.0,0.05948625506985139,0.055252547994592005,16275.631262525052,scheduled,NORMAL,5.5252547994592005
SBAC,2023-07-31,2023-08-01,2023-09-13,225.85,212.33,71.0,-0.0598627407571396,-0.06361952924507419,16067.48496993988,scheduled,NORMAL,-6.361952924507419
FICO,2023-08-02,2023-08-03,2023-09-15,850.0,891.4,19.0,0.048705882352941154,0.04451525364705855,16182.364729458917,scheduled,NORMAL,4.451525364705855
AMGN,2023-08-03,2023-08-04,2023-09-18,237.91,263.15,67.0,0.10609053843890548,0.1016706006473036,15971.91382765531,scheduled,NORMAL,10.16706006473036
APTV,2023-08-03,2023-08-04,2023-08-14,110.72,97.4336,145.0,-0.12,-0.12351648000000004,16086.573146292585,stop_loss,NORMAL,-12.351648000000004
DVA,2023-08-03,2023-08-04,2023-09-18,106.63,99.77,150.0,-0.06433461502391447,-0.06807353390227888,16026.553106212425,scheduled,NORMAL,-6.807353390227888
IR,2023-08-03,2023-08-04,2023-09-18,67.4,66.39,238.0,-0.014985163204747853,-0.018921282492581737,16073.346693386775,scheduled,NORMAL,-1.8921282492581737
AMT,2023-10-26,2023-10-27,2023-12-11,175.5,205.6,88.0,0.1715099715099715,0.16682861766381762,15474.9498997996,scheduled,NORMAL,16.682861766381762
AOS,2023-10-26,2023-10-27,2023-12-11,69.66,78.04,223.0,0.12029859316681035,0.11582187998851579,15565.310621242483,scheduled,NORMAL,11.582187998851579
DECK,2023-10-26,2023-10-27,2023-12-11,90.87,116.31,171.0,0.27996038296467485,0.27484566127434795,15569.909819639279,scheduled,NORMAL,27.484566127434796
DXCM,2023-10-26,2023-10-27,2023-12-11,92.73,117.9,168.0,0.27143319314137826,0.26635254610158543,15609.859719438879,scheduled,NORMAL,26.635254610158544
MAS,2023-10-26,2023-10-27,2023-12-11,51.87,63.98,300.0,0.23346828609986514,0.2285393468286101,15592.184368737475,scheduled,NORMAL,22.85393468286101
ANET,2023-10-30,2023-10-31,2023-12-13,48.58,57.39,320.0,0.18135034993824628,0.17662967393989293,15576.753507014027,scheduled,NORMAL,17.66296739398929
EG,2023-10-28,2023-10-31,2023-12-13,380.46338686797526,374.8471984863281,40.0,-0.014761442429139682,-0.018698455705192907,15249.033541802615,scheduled,NORMAL,-1.8698455705192907
WELL,2023-10-31,2023-11-01,2023-12-14,83.84,91.87,187.0,0.09577767175572527,0.09139894417938943,15709.498997995992,scheduled,NORMAL,9.139894417938944
CI,2023-11-02,2023-11-03,2023-11-17,317.71,279.5848,49.0,-0.12,-0.12351648000000004,15598.987975951903,stop_loss,NORMAL,-12.351648000000004
EXPE,2023-11-02,2023-11-03,2023-12-18,108.0,148.47,145.0,0.3747222222222222,0.36922883222222236,15691.382765531062,scheduled,NORMAL,36.92288322222224
LYV,2023-11-02,2023-11-03,2023-12-18,86.8,93.27,180.0,0.0745391705069125,0.0702453119815667,15655.310621242485,scheduled,NORMAL,7.024531198156669
PWR,2023-11-02,2023-11-03,2023-12-18,176.54,215.0,88.0,0.2178543106378159,0.21298776481250714,15566.653306613225,scheduled,NORMAL,21.298776481250712
WRB,2024-01-24,2024-01-25,2024-03-08,55.63,56.27,333.0,0.011504583857630868,0.007462611540535624,18561.913827655313,scheduled,NORMAL,0.7462611540535624
HCA,2024-01-30,2024-01-31,2024-03-14,303.42,324.78,61.0,0.07039746885505216,0.0661201605695072,18545.711422845696,scheduled,NORMAL,6.61201605695072
DECK,2024-02-01,2024-02-02,2024-03-18,139.29,151.48,133.0,0.08751525594084275,0.08316954497810336,18562.695390781562,scheduled,NORMAL,8.316954497810336
J,2024-02-06,2024-02-07,2024-03-21,116.97,125.25,158.0,0.07078738137984097,0.06650851500384714,18518.296593186373,scheduled,NORMAL,6.6508515003847135
DVA,2024-02-13,2024-02-14,2024-03-28,123.0,138.05,150.0,0.12235772357723596,0.11787278211382102,18486.973947895793,scheduled,NORMAL,11.787278211382102
APP,2024-02-14,2024-02-15,2024-04-01,54.69,69.14,338.0,0.2642164929603219,0.25916468385445257,18522.264529058113,scheduled,NORMAL,25.916468385445256
WELL,2024-02-14,2024-02-15,2024-04-01,93.65,91.99,197.0,-0.017725573945541973,-0.02165074255205579,18486.02204408818,scheduled,NORMAL,-2.165074255205579
NVDA,2024-02-21,2024-02-22,2024-04-05,75.03,88.01,245.0,0.1729974676795949,0.16831016979874724,18419.188376753507,scheduled,NORMAL,16.831016979874725
MU,2024-03-20,2024-03-21,2024-05-03,113.37,114.7,171.0,0.011731498632795212,0.007688619564258703,19425.120240480963,scheduled,NORMAL,0.7688619564258703
OMC,2024-04-16,2024-04-17,2024-05-30,93.35,90.72,214.0,-0.02817354043920728,-0.032056958971612204,20016.933867735468,scheduled,NORMAL,-3.2056958971612204
CSGP,2024-04-23,2024-04-24,2024-05-29,92.53,81.4264,216.0,-0.12,-0.12351647999999982,20026.533066132262,stop_loss,NORMAL,-12.351647999999981
PHM,2024-04-23,2024-04-24,2024-06-06,113.4,114.49,176.0,0.00961199294532622,0.005577583421516374,19998.396793587177,scheduled,NORMAL,0.5577583421516374
CMG,2024-04-24,2024-04-25,2024-06-07,60.24,63.38,334.0,0.05212483399734391,0.04792054316069061,20160.480961923848,scheduled,NORMAL,4.792054316069061
GOOGL,2024-04-25,2024-04-26,2024-06-10,174.37,175.01,114.0,0.0036703561392441575,-0.00034031060388828305,19918.01603206413,scheduled,NORMAL,-0.034031060388828305
LLY,2024-04-30,2024-05-01,2024-06-13,774.76,883.33,25.0,0.14013371882905679,0.13557774448861593,19407.815631262525,scheduled,NORMAL,13.557774448861593
VRSK,2024-05-01,2024-05-02,2024-06-14,234.0,264.37,85.0,0.1297863247863249,0.12527169863247845,19929.85971943888,scheduled,NORMAL,12.527169863247845
KIM,2024-05-02,2024-05-03,2024-06-17,19.05,18.68,1043.0,-0.01942257217847776,-0.023340959580052556,19908.967935871744,scheduled,NORMAL,-2.3340959580052556
XYL,2024-05-02,2024-05-03,2024-06-17,137.5,139.54,144.0,0.014836363636363537,0.010781077527272531,19839.679358717436,scheduled,NORMAL,1.0781077527272531
CRWD,2024-06-04,2024-06-05,2024-07-19,334.61,294.4568,58.0,-0.1200000000000001,-0.12351648000000015,19446.27254509018,stop_loss,NORMAL,-12.351648000000015
HPE,2024-06-04,2024-06-05,2024-07-19,20.35,20.48,959.0,0.006388206388206363,0.0023666791154790534,19554.759519038078,scheduled,NORMAL,0.23666791154790534
CCL,2024-06-25,2024-06-26,2024-08-01,17.9,15.751999999999999,1150.0,-0.12,-0.12351647999999993,20626.25250501002,stop_loss,NORMAL,-12.351647999999994
CBRE,2024-07-25,2024-07-26,2024-09-09,110.0,115.26,181.0,0.04781818181818176,0.04363110036363649,19949.8997995992,scheduled,NORMAL,4.363110036363649
DOV,2024-07-25,2024-07-26,2024-09-09,185.43,178.89,107.0,-0.035269373887720556,-0.03912443746966521,19880.771543086175,scheduled,NORMAL,-3.9124437469665208
BKR,2024-07-26,2024-07-29,2024-09-10,37.78,33.2464,528.0,-0.12,-0.12351648000000004,19987.815631262525,stop_loss,NORMAL,-12.351648000000004
ON,2024-07-29,2024-07-30,2024-08-02,77.8,68.464,256.0,-0.12,-0.12351648000000004,19956.71342685371,stop_loss,NORMAL,-12.351648000000004
ANET,2024-07-30,2024-07-31,2024-08-05,84.5,74.36,234.0,-0.12,-0.12351648000000004,19812.625250501,stop_loss,NORMAL,-12.351648000000004
CMI,2024-08-01,2024-08-02,2024-09-16,303.71,301.07,14.0,-0.008692502716407091,-0.012653767475552469,4260.460921843687,scheduled,NORMAL,-1.2653767475552469
IRM,2024-08-01,2024-08-02,2024-09-16,109.54,118.19,39.0,0.07896658754792751,0.07465503706408616,4280.62124248497,scheduled,NORMAL,7.465503706408616
MU,2024-09-25,2024-09-26,2024-10-01,113.1,99.52799999999999,168.0,-0.12,-0.12351648000000004,19038.87775551102,stop_loss,NORMAL,-12.351648000000004
ISRG,2024-10-17,2024-10-18,2024-12-02,496.0,542.85,37.0,0.09445564516129035,0.09008220040322579,18388.77755511022,scheduled,NORMAL,9.008220040322579
PM,2024-10-22,2024-10-23,2024-12-05,129.98,132.49,145.0,0.019310663178950804,0.015237497768887831,18884.869739478956,scheduled,NORMAL,1.523749776888783
BKR,2024-10-23,2024-10-24,2024-12-06,37.1,41.31,508.0,0.11347708894878705,0.10902763450134789,18884.56913827655,scheduled,NORMAL,10.902763450134788
RJF,2024-10-23,2024-10-24,2024-12-06,144.76,163.4,130.0,0.1287648521691076,0.1242543078198397,18856.513026052104,scheduled,NORMAL,12.42543078198397
CBRE,2024-10-24,2024-10-25,2024-12-09,134.66,137.29,139.0,0.01953066983514029,0.01545662527847913,18755.250501002003,scheduled,NORMAL,1.545662527847913
TYL,2024-10-24,2024-10-25,2024-12-09,613.5,621.77,30.0,0.013480032599836989,0.009430166389567951,18441.88376753507,scheduled,NORMAL,0.9430166389567951
CDNS,2024-10-28,2024-10-29,2024-12-11,274.94,308.78,69.0,0.12308139957808972,0.11859356630537587,19008.87775551102,scheduled,NORMAL,11.859356630537587
FFIV,2024-10-28,2024-10-29,2024-12-11,242.03,260.07,78.0,0.07453621451886128,0.07024236780564408,18916.172344689377,scheduled,NORMAL,7.024236780564408
GLW,2024-10-29,2024-10-30,2024-12-12,48.92,48.61,389.0,-0.006336876533115321,-0.010307554374488936,19068.01603206413,scheduled,NORMAL,-1.0307554374488936
RCL,2024-10-29,2024-10-30,2024-12-12,208.0,244.15,91.0,0.17379807692307692,0.1691075798076922,18965.931863727455,scheduled,NORMAL,16.91075798076922
V,2024-10-29,2024-10-30,2024-12-12,292.34,314.23,65.0,0.07487856605322585,0.07058335130327698,19040.180360721442,scheduled,NORMAL,7.0583351303276975
TECH,2025-02-05,2025-02-06,2025-02-10,77.03,67.7864,263.0,-0.12,-0.12351648000000004,20299.488977955913,stop_loss,NORMAL,-12.351648000000004
HOOD,2025-02-12,2025-02-13,2025-02-20,62.09,54.6392,323.0,-0.12,-0.12351647999999982,20095.260521042084,stop_loss,NORMAL,-12.351647999999981
MGM,2025-02-12,2025-02-13,2025-03-03,38.55,33.924,520.0,-0.12,-0.12351647999999993,20086.172344689377,stop_loss,NORMAL,-12.351647999999994
CBRE,2025-02-13,2025-02-14,2025-03-10,142.6,125.488,140.0,-0.12,-0.12351648000000004,20004.008016032065,stop_loss,NORMAL,-12.351648000000004
INTU,2025-02-25,2025-02-26,2025-04-07,635.5,548.01,30.0,-0.13767112509834778,-0.1411169912824547,19103.20641282565,stop_loss,NORMAL,-14.11169912824547
AVGO,2025-03-06,2025-03-07,2025-03-31,187.73,164.49,39.0,-0.12379481169765083,-0.1272961276301069,7336.142284569138,stop_loss,RISK_OFF,-12.729612763010689
CTAS,2025-03-26,2025-03-27,2025-05-09,202.59,214.74,101.0,0.059973345179920035,0.05573769169258114,20502.59519038076,scheduled,NORMAL,5.573769169258114
STX,2025-04-29,2025-04-30,2025-06-12,87.14,126.07,92.0,0.44675235253614853,0.4409711301354142,8032.945891783567,scheduled,RISK_OFF,44.097113013541424
WELL,2025-04-29,2025-04-30,2025-06-12,151.04,151.91,53.0,0.005760063559322015,0.0017410463453388925,8021.162324649298,scheduled,RISK_OFF,0.17410463453388925
ADP,2025-04-30,2025-05-01,2025-06-13,299.21,306.82,26.0,0.025433641923732653,0.0213360090906054,7795.0501002004,scheduled,RISK_OFF,2.13360090906054
AMZN,2025-05-01,2025-05-02,2025-06-16,191.44,216.1,41.0,0.12881320518178008,0.12430246761387376,7864.769539078156,scheduled,RISK_OFF,12.430246761387377
HWM,2025-05-01,2025-05-02,2025-06-16,150.21,171.6,53.0,0.14240063910525258,0.1378356061513879,7977.084168336673,scheduled,RISK_OFF,13.78356061513879
KIM,2025-05-01,2025-05-02,2025-06-16,21.15,20.92,377.0,-0.010874704491725673,-0.014827249172576606,7989.529058116232,scheduled,RISK_OFF,-1.4827249172576606
CSCO,2025-05-14,2025-05-15,2025-06-30,63.07,69.38,479.0,0.10004756619628985,0.09565177612176945,30271.072144288577,scheduled,NORMAL,9.565177612176946
INTU,2025-05-22,2025-05-23,2025-07-09,720.0,769.59,8.0,0.06887500000000002,0.06460377550000018,5771.543086172344,scheduled,NORMAL,6.460377550000018
CFG,2025-07-17,2025-07-18,2025-08-29,49.68,52.28,401.0,0.052334943639291476,0.04812981320450871,19961.603206412827,scheduled,NORMAL,4.812981320450871
IBKR,2025-07-17,2025-07-18,2025-08-29,63.81,62.24,312.0,-0.02460429399780595,-0.028501975238990784,19948.61723446894,scheduled,NORMAL,-2.8501975238990784
TEL,2025-07-23,2025-07-24,2025-09-05,200.93,208.74,99.0,0.03886925795053009,0.03471793639575971,19931.93386773547,scheduled,NORMAL,3.4717936395759708
CBRE,2025-07-29,2025-07-30,2025-09-11,157.62,165.9,126.0,0.05253140464408079,0.04832548915112311,19899.919839679358,scheduled,NORMAL,4.832548915112311
HIG,2025-07-29,2025-07-30,2025-09-11,125.15,133.22,159.0,0.06448262085497403,0.06022894830203751,19938.727454909822,scheduled,NORMAL,6.022894830203751
SPGI,2025-07-31,2025-08-01,2025-09-15,545.01,543.99,37.0,-0.0018715252931138515,-0.00586004667804263,20205.781563126253,scheduled,NORMAL,-0.586004667804263
AXON,2025-08-04,2025-08-05,2025-09-03,818.0,719.84,24.0,-0.12,-0.12351648000000004,19671.342685370742,stop_loss,NORMAL,-12.351648000000004
PLTR,2025-08-04,2025-08-05,2025-08-20,171.81,151.1928,115.0,-0.12,-0.12351647999999993,19797.745490981964,stop_loss,NORMAL,-12.351647999999994
J,2025-08-05,2025-08-06,2025-09-18,146.0,149.63,138.0,0.024863013698630088,0.020767661095890455,20188.376753507015,scheduled,NORMAL,2.0767661095890455
DASH,2025-08-06,2025-08-07,2025-08-20,272.64,239.92319999999998,72.0,-0.12,-0.12351647999999993,19669.41883767535,stop_loss,NORMAL,-12.351647999999994
PAYC,2025-08-06,2025-08-07,2025-09-19,238.79,216.6,82.0,-0.09292683948239033,-0.09655150383181876,19620.02004008016,scheduled,NORMAL,-9.655150383181876
APA,2025-08-07,2025-08-08,2025-09-22,19.65,23.61,1042.0,0.20152671755725193,0.19672541679389322,20516.33266533066,scheduled,NORMAL,19.672541679389322
APH,2025-10-22,2025-10-23,2025-12-05,129.6,139.36,152.0,0.07530864197530884,0.07101170864197526,19738.67735470942,scheduled,NORMAL,7.101170864197526
BSX,2025-10-22,2025-10-23,2025-12-05,104.29,97.52,189.0,-0.0649151404736793,-0.06865173957234649,19750.310621242486,scheduled,NORMAL,-6.865173957234649
CB,2025-10-22,2025-10-23,2025-12-05,277.81,295.0,71.0,0.061876822288614575,0.057633562506749225,19764.038076152305,scheduled,NORMAL,5.7633562506749225
