date,nav
2017-06-15,106914.4299596423
2017-06-16,107025.95995964229
2017-06-19,107551.97831964231
2017-06-20,107003.39375964229
2017-06-21,107063.4637596423
2017-06-22,106892.7765196423
2017-06-23,106892.7765196423
2017-06-26,106892.7765196423
2017-06-27,106892.7765196423
2017-06-28,106892.7765196423
2017-06-29,106892.7765196423
2017-06-30,106892.7765196423
2017-07-03,106892.7765196423
2017-07-05,106892.7765196423
2017-07-06,106892.7765196423
2017-07-07,106892.7765196423
2017-07-10,106892.7765196423
2017-07-11,106892.7765196423
2017-07-12,106892.7765196423
2017-07-13,106892.7765196423
2017-07-14,106892.7765196423
2017-07-17,106892.7765196423
2017-07-18,106892.7765196423
2017-07-19,106892.7765196423
2017-07-20,106892.7765196423
2017-07-21,106892.7765196423
2017-07-24,106892.7765196423
2017-07-25,106892.7765196423
2017-07-26,106892.7765196423
2017-07-27,107048.93684028358
2017-07-28,107061.35684028358
2017-07-31,107116.09684028359
2017-08-01,106977.17684028359
2017-08-02,106869.09124910121
2017-08-03,107093.80830320943
2017-08-04,106911.88846353008
2017-08-07,107116.96846353007
2017-08-08,106689.99613888077
2017-08-09,106662.85613888077
2017-08-10,106230.19613888077
2017-08-11,106311.43613888077
2017-08-14,106807.77613888076
2017-08-15,106583.72229118538
2017-08-16,106751.75229118537
2017-08-17,105833.67229118539
2017-08-18,105900.12187034368
2017-08-21,105569.6218703437
2017-08-22,106469.4418703437
2017-08-23,106191.9618703437
2017-08-24,106159.26187034369
2017-08-25,105903.9518703437
2017-08-28,106073.5018703437
2017-08-29,106430.8618703437
2017-08-30,107165.97187034368
2017-08-31,107666.04187034369
2017-09-01,108161.88271202707
2017-09-05,107435.89271202705
2017-09-06,107085.60271202706
2017-09-07,107241.96271202706
2017-09-08,107330.20495202707
2017-09-11,108382.83495202704
2017-09-12,108286.65495202705
2017-09-13,108325.51495202706
2017-09-14,108472.71445202707
2017-09-15,108613.16069202707
2017-09-18,109285.94969202706
2017-09-19,109216.93969202705
2017-09-20,108755.32917202706
2017-09-21,108590.81917202706
2017-09-22,108915.63917202706
2017-09-25,107835.64917202706
2017-09-26,107710.43917202705
2017-09-27,108507.32799202707
2017-09-28,109008.95799202706
2017-09-29,109637.42799202706
2017-10-02,109646.15631202706
2017-10-03,109627.63631202705
2017-10-04,109604.48631202706
2017-10-05,109715.60631202706
2017-10-06,109881.30877695691
2017-10-09,109703.54877695692
2017-10-10,110010.5987769569
2017-10-11,109878.33877695691
2017-10-12,109804.41877695691
2017-10-13,109992.0687769569
2017-10-16,110001.68619695691
2017-10-17,110173.94619695691
2017-10-18,110228.57733924147
2017-10-19,110164.11733924148
2017-10-20,110115.35733924148
2017-10-23,110411.05733924147
2017-10-24,110669.58776008316
2017-10-25,110626.18525507314
2017-10-26,110800.36525507313
2017-10-27,112168.59735928156
2017-10-30,111172.74447351001
2017-10-31,112063.65447351003
2017-11-01,111918.69200858015
2017-11-02,112424.0419149225
2017-11-03,113468.50636195745
2017-11-06,113552.79166578734
2017-11-07,113779.3520954875
2017-11-08,114343.98551811284
2017-11-09,113447.14569793489
2017-11-10,113369.62675933256
2017-11-13,113860.95084548346
2017-11-14,114089.69687141574
2017-11-15,113347.05222444744
2017-11-16,115043.0207964132
2017-11-17,114908.21552791525
2017-11-20,115488.37519361393
2017-11-21,116267.34290004676
2017-11-22,116661.86838637336
2017-11-24,117108.86922256374
2017-11-27,116942.85848151766
2017-11-28,117752.96432951844
2017-11-29,117286.79208800098
2017-11-30,118391.6578692979
2017-12-01,117809.97388867917
2017-12-04,117226.45532418959
2017-12-05,116771.63724658881
2017-12-06,117035.73617056342
2017-12-07,117637.3726933808
2017-12-08,117672.94288808297
2017-12-11,117490.90825035346
2017-12-12,117510.7229068476
2017-12-13,117374.67202000678
2017-12-14,117072.12689842476
2017-12-15,117135.98688492377
2017-12-18,117075.87479387884
2017-12-19,117075.87479387884
2017-12-20,117075.87479387884
2017-12-21,117075.87479387884
2017-12-22,117075.87479387884
2017-12-26,117075.87479387884
2017-12-27,117075.87479387884
2017-12-28,117075.87479387884
2017-12-29,117075.87479387884
2018-01-02,117075.87479387884
2018-01-03,117075.87479387884
2018-01-04,117075.87479387884
2018-01-05,117075.87479387884
2018-01-08,117075.87479387884
2018-01-09,117075.87479387884
2018-01-10,117075.87479387884
2018-01-11,117075.87479387884
2018-01-12,117199.19112654417
2018-01-16,117100.79112654418
2018-01-17,117176.64112654419
2018-01-18,116664.48421271652
2018-01-19,117031.45421271652
2018-01-22,117288.18421271653
2018-01-23,117537.99451331772
2018-01-24,116398.97451331772
2018-01-25,115920.84451331773
2018-01-26,116665.46258947003
2018-01-29,116093.49651732575
2018-01-30,115695.27651732576
2018-01-31,115786.57651732575
2018-02-01,115591.16922273659
2018-02-02,112996.23825996683
2018-02-05,108943.44833722952
2018-02-06,109525.84060878714
2018-02-07,109330.95626003225
2018-02-08,106916.47863501741
2018-02-09,107145.42947997035
2018-02-12,108228.6348309225
2018-02-13,108577.33060179652
2018-02-14,109354.54412718715
2018-02-15,109681.841595181
2018-02-16,109781.12962496615
2018-02-20,109163.53851778843
2018-02-21,109035.7853402982
2018-02-22,109339.85335177279
2018-02-23,109922.9394101224
2018-02-26,110487.14075533726
2018-02-27,109787.78215914586
2018-02-28,109872.0125371761
2018-03-01,110041.75746515459
2018-03-02,110832.29309523272
2018-03-05,111179.13475538898
2018-03-06,111857.1258033626
2018-03-07,112617.58240614581
2018-03-08,112931.25763746904
2018-03-09,114059.99677443193
2018-03-12,113640.40083554035
2018-03-13,113338.98847164874
2018-03-14,112900.49758908038
2018-03-15,112738.73258419757
2018-03-16,112325.88369823075
2018-03-19,111677.55442633745
2018-03-20,112043.35442633744
2018-03-21,112158.36442633744
2018-03-22,111634.68442633745
2018-03-23,111035.54904393744
2018-03-26,111551.12904393744
2018-03-27,111239.41904393745
2018-03-28,110880.82904393744
2018-03-29,111487.48904393744
2018-04-02,111298.31904393744
2018-04-03,112486.34904393744
2018-04-04,112359.06904393744
2018-04-05,112762.18904393745
2018-04-06,112122.90904393746
2018-04-09,112017.23904393744
2018-04-10,112429.80904393745
2018-04-11,112682.46904393745
2018-04-12,112767.83814393745
2018-04-13,112767.83814393745
2018-04-16,112767.83814393745
2018-04-17,112767.83814393745
2018-04-18,112767.83814393745
2018-04-19,112767.83814393745
2018-04-20,112767.83814393745
2018-04-23,112767.83814393745
2018-04-24,112767.83814393745
2018-04-25,112767.83814393745
2018-04-26,113727.71002770498
2018-04-27,114009.40662089134
2018-04-30,112466.35662089135
2018-05-01,113392.44662089137
2018-05-02,112346.10607980918
2018-05-03,112724.1728859137
2018-05-04,114223.61998844738
2018-05-07,115218.13676939701
2018-05-08,115204.49192577064
2018-05-09,116839.2854571816
2018-05-10,118002.25736324278
2018-05-11,117693.04764356739
2018-05-14,118148.01629776826
2018-05-15,118427.07332545816
2018-05-16,119437.55872624995
2018-05-17,119897.54249975621
2018-05-18,119936.52464558948
2018-05-21,121509.74516336224
2018-05-22,120362.79405268683
2018-05-23,120829.41131317556
2018-05-24,120620.3169444406
2018-05-25,119709.85094609407
2018-05-29,119027.3133177479
2018-05-30,121298.484059014
2018-05-31,119786.19316950426
2018-06-01,122176.04064883031
2018-06-04,122801.00649660386
2018-06-05,122976.43071243641
2018-06-06,126090.30329593935
2018-06-07,125079.2242467241
2018-06-08,126542.2222867241
2018-06-11,126497.28870672411
2018-06-12,127070.3287067241
2018-06-13,127446.86870672411
2018-06-14,127187.8067867241
2018-06-15,126754.64420672412
2018-06-18,126740.6198067241
2018-06-19,126740.6198067241
2018-06-20,126740.6198067241
2018-06-21,126740.6198067241
2018-06-22,126740.6198067241
2018-06-25,126740.6198067241
2018-06-26,126740.6198067241
2018-06-27,126740.6198067241
2018-06-28,126740.6198067241
2018-06-29,126740.6198067241
2018-07-02,126740.6198067241
2018-07-03,126740.6198067241
2018-07-05,126740.6198067241
2018-07-06,126740.6198067241
2018-07-09,126740.6198067241
2018-07-10,126740.6198067241
2018-07-11,126740.6198067241
2018-07-12,126740.6198067241
2018-07-13,126740.6198067241
2018-07-16,126740.6198067241
2018-07-17,126740.6198067241
2018-07-18,126611.26990692451
2018-07-19,126492.01732175417
2018-07-20,126597.19259229527
2018-07-23,126593.71259229525
2018-07-24,126201.49259229525
2018-07-25,126478.28876463996
2018-07-26,127277.71277265597
2018-07-27,126688.53277265598
2018-07-30,126285.9546564235
2018-07-31,127923.49465642351
2018-08-01,126821.91047683699
2018-08-02,126428.28660043234
2018-08-03,126996.34309512551
2018-08-06,127144.5640147449
2018-08-07,128007.1508423181
2018-08-08,127535.94407820649
2018-08-09,127081.65944616008
2018-08-10,126143.2081218941
2018-08-13,125677.16046416815
2018-08-14,126439.71828498867
2018-08-15,126038.80941442859
2018-08-16,127071.9120609785
2018-08-17,128140.76285079261
2018-08-20,129646.12443846744
2018-08-21,130873.3818952862
2018-08-22,129428.46561784967
2018-08-23,129141.05764582462
2018-08-24,129777.3429934264
2018-08-27,131240.94774267997
2018-08-28,131184.70117263196
2018-08-29,131537.18445899067
2018-08-30,130289.92475395947
2018-08-31,130269.07378075148
2018-09-04,130236.31492760206
2018-09-05,131271.4583507588
2018-09-06,131180.78083806348
2018-09-07,130462.79689499951
2018-09-10,130914.56404038524
2018-09-11,130432.95098289014
2018-09-12,130611.57184379101
2018-09-13,130968.35650947217
2018-09-14,130968.35650947217
2018-09-17,130968.35650947217
2018-09-18,130968.35650947217
2018-09-19,130968.35650947217
2018-09-20,130968.35650947217
2018-09-21,130968.35650947217
2018-09-24,130968.35650947217
2018-09-25,130968.35650947217
2018-09-26,130968.35650947217
2018-09-27,130968.35650947217
2018-09-28,130968.35650947217
2018-10-01,130968.35650947217
2018-10-02,130968.35650947217
2018-10-03,130968.35650947217
2018-10-04,130968.35650947217
2018-10-05,130968.35650947217
2018-10-08,130968.35650947217
2018-10-09,130968.35650947217
2018-10-10,130968.35650947217
2018-10-11,130968.35650947217
2018-10-12,130968.35650947217
2018-10-15,130968.35650947217
2018-10-16,130968.35650947217
2018-10-17,130968.35650947217
2018-10-18,130968.35650947217
2018-10-19,131428.01731107538
2018-10-22,131244.7173110754
2018-10-23,131574.4973110754
2018-10-24,130518.53731107539
2018-10-25,131163.02440526377
2018-10-26,130468.87476598521
2018-10-29,129758.46783211747
2018-10-30,130457.35129905134
2018-10-31,131075.88129905134
2018-11-01,131133.71476598523
2018-11-02,129071.04789223772
2018-11-05,129396.17789223773
2018-11-06,130219.14789223773
2018-11-07,133085.89789223773
2018-11-08,133689.17264173675
2018-11-09,132765.73264173674
2018-11-12,129600.00264173673
2018-11-13,130148.41264173672
2018-11-14,129298.47264173672
2018-11-15,130531.23264173671
2018-11-16,130908.09264173672
2018-11-19,127142.73380973673
2018-11-20,124673.67380973673
2018-11-21,126125.63380973673
2018-11-23,124366.67380973673
2018-11-26,126473.44380973672
2018-11-27,126913.58380973671
2018-11-28,129438.2338097367
2018-11-29,128880.32380973673
2018-11-30,131099.83411033792
2018-12-03,132804.70499033792
2018-12-04,129067.69499033793
2018-12-06,128349.25416473794
2018-12-07,126009.66416473791
2018-12-10,125806.87136473792
2018-12-11,125868.95286473793
2018-12-12,126943.77496473792
2018-12-13,126847.97746473794
2018-12-14,125358.09746473792
2018-12-17,123404.48746473793
2018-12-18,124018.61302473793
2018-12-19,124016.23302473793
2018-12-20,123584.26302473793
2018-12-21,122735.79302473793
2018-12-24,122435.91302473794
2018-12-26,123792.51302473793
2018-12-27,124349.43302473793
2018-12-28,124476.76302473793
2018-12-31,124491.04302473793
2019-01-02,124498.18302473793
2019-01-03,123817.50302473793
2019-01-04,124927.77302473792
2019-01-07,124945.62302473793
2019-01-08,125356.17302473793
2019-01-09,125264.54302473793
2019-01-10,125476.36302473793
2019-01-11,125416.86302473793
2019-01-14,124925.39302473793
2019-01-15,125061.05302473792
2019-01-16,125235.80725503853
2019-01-17,125151.30725503853
2019-01-18,125437.80725503853
2019-01-22,125447.30725503853
2019-01-23,125513.80725503853
2019-01-24,125469.30725503853
2019-01-25,125565.30725503853
2019-01-28,125501.30725503853
2019-01-29,125529.80725503853
2019-01-30,125631.00998048943
2019-01-31,125573.66460974794
2019-02-01,125249.79126305456
2019-02-04,125786.71126305455
2019-02-05,125966.91126305456
2019-02-06,126376.84126305455
2019-02-07,125595.72126305455
2019-02-08,125258.01126305456
2019-02-11,125307.18126305455
2019-02-12,126195.78126305455
2019-02-13,126390.22126305455
2019-02-14,126734.71126305455
2019-02-15,127731.74126305454
2019-02-19,127395.46126305455
2019-02-20,127394.77126305454
2019-02-21,126923.70126305454
2019-02-22,127325.08126305454
2019-02-25,127372.58126305454
2019-02-26,127074.49126305457
2019-02-27,126408.18479010869
2019-02-28,126213.30479010867
2019-03-01,127264.07979010866
2019-03-04,126761.94979010866
2019-03-05,126702.72979010866
2019-03-06,125383.57979010866
2019-03-07,124607.60979010866
2019-03-08,123908.54979010866
2019-03-11,125072.29979010866
2019-03-12,124998.80979010867
2019-03-13,126107.84979010867
2019-03-14,125808.84399010865
2019-03-15,125585.84111010867
2019-03-18,126065.62635010867
2019-03-19,126080.55635010867
2019-03-20,126046.04635010866
2019-03-21,126588.94635010866
2019-03-22,126056.04635010866
2019-03-25,126287.03635010867
2019-03-26,126244.96635010866
2019-03-27,126202.68635010866
2019-03-28,126147.48402545936
2019-03-29,126267.51402545936
2019-04-01,126860.24402545937
2019-04-02,127004.46402545937
2019-04-03,127261.87402545937
2019-04-04,127405.10402545937
2019-04-05,127549.83402545936
2019-04-08,127517.71402545937
2019-04-09,127040.13402545937
2019-04-10,127352.24448545938
2019-04-11,127393.28448545937
2019-04-12,127536.16448545938
2019-04-15,127698.04448545937
2019-04-16,127494.36448545937
2019-04-17,127638.76448545937
2019-04-18,127796.84448545937
2019-04-22,127889.87915479805
2019-04-23,128270.83915479804
2019-04-24,128700.07584818482
2019-04-25,128554.01845339524
2019-04-26,129425.17097844534
2019-04-29,129051.23468586018
2019-04-30,129278.30468586019
2019-05-01,128017.92149948743
2019-05-02,127738.59926308997
2019-05-03,129121.28230339072
2019-05-06,128875.99504917726
2019-05-07,127069.69750037942
2019-05-08,127398.69965692714
2019-05-09,127852.92151875021
2019-05-10,128315.62215875022
2019-05-13,125648.1821587502
2019-05-14,127705.45215875022
2019-05-15,128240.93728100293
2019-05-16,129620.21088749837
2019-05-17,128741.19418056685
2019-05-20,128545.37716013365
2019-05-21,130351.91982612417
2019-05-22,130144.03217846372
2019-05-23,128067.10421707762
2019-05-24,128389.82594189122
2019-05-28,127792.79735282977
2019-05-29,127347.11844981853
2019-05-30,127742.13923278279
2019-05-31,126941.62970164773
2019-06-03,125934.3998563386
2019-06-04,128586.5186563386
2019-06-05,129821.0886563386
2019-06-06,130369.87165633861
2019-06-07,131171.5475563386
2019-06-10,130603.3519963386
2019-06-11,129640.66795633858
2019-06-12,130031.10795633859
2019-06-13,130101.0199563386
2019-06-14,129849.62515633859
2019-06-17,130078.28515633859
2019-06-18,130106.09515633859
2019-06-19,131080.91285172937
2019-06-20,131839.4928517294
2019-06-21,131571.52285172936
2019-06-24,131626.1828517294
2019-06-25,131241.97285172937
2019-06-26,131300.17285172938
2019-06-27,131749.13561172938
2019-06-28,132052.1156117294
2019-07-01,132505.93561172936
2019-07-02,132394.77561172936
2019-07-03,132541.77561172936
2019-07-05,132453.33561172936
2019-07-08,132157.59561172937
2019-07-09,132123.27561172936
2019-07-10,132265.13561172938
2019-07-11,132051.33561172936
2019-07-12,132340.09561172937
2019-07-15,132277.1156117294
2019-07-16,132066.45561172935
2019-07-17,132180.27561172936
2019-07-18,132184.05561172936
2019-07-19,131985.13561172938
2019-07-22,132164.93561172936
2019-07-23,132297.21561172936
2019-07-24,132754.66370792175
2019-07-25,132658.62078207004
2019-07-26,133097.51078207005
2019-07-29,133658.43078207006
2019-07-30,133319.73078207008
2019-07-31,132271.37394840273
2019-08-01,131008.61130383359
2019-08-02,130398.08769661914
2019-08-05,128278.50769661917
2019-08-06,129644.61769661916
2019-08-07,130105.67769661915
2019-08-08,131943.98769661918
2019-08-09,131789.49769661913
2019-08-12,131293.91769661917
2019-08-13,131940.55769661913
2019-08-14,129492.84769661914
2019-08-15,130238.08769661914
2019-08-16,131159.27769661916
2019-08-19,132608.66384892375
2019-08-20,132160.95384892376
2019-08-21,133322.20064251093
2019-08-22,133212.58064251093
2019-08-23,130186.82691771093
2019-08-26,131590.96691771096
2019-08-27,131662.29691771092
2019-08-28,132111.88691771094
2019-08-29,133244.24691771093
2019-08-30,133029.3981601959
2019-09-03,132385.1781601959
2019-09-04,133992.9481601959
2019-09-05,135026.6072001959
2019-09-06,135632.6517601959
2019-09-09,135703.8514601959
2019-09-10,135425.51146019594
2019-09-11,135626.6614601959
2019-09-12,135933.2914601959
2019-09-13,135697.53858019592
2019-09-16,135223.3192401959
2019-09-17,135636.1792401959
2019-09-18,135611.1292401959
2019-09-19,135485.6292401959
2019-09-20,135129.01924019592
2019-09-23,135461.0892401959
2019-09-24,135135.0892401959
2019-09-25,135385.5592401959
2019-09-26,135288.6992401959
2019-09-27,134862.2792401959
2019-09-30,135132.91924019592
2019-10-01,135062.0049401959
2019-10-02,134545.32630292137
2019-10-03,134848.74608292137
2019-10-04,135287.34608292137
2019-10-07,135142.84608292134
2019-10-08,134994.09608292134
2019-10-09,135059.54608292136
2019-10-10,134971.99608292134
2019-10-11,135039.14608292136
2019-10-14,134775.44038292137
2019-10-15,134603.74038292136
2019-10-16,134556.14038292135
2019-10-17,134697.24038292136
2019-10-18,135114.89068352256
2019-10-21,135091.51068352256
2019-10-22,134248.47068352258
2019-10-23,134437.22675566684
2019-10-24,133119.52280777105
2019-10-25,132291.93906957464
2019-10-28,132933.40906957467
2019-10-29,132881.18906957467
2019-10-30,133470.38906957465
2019-10-31,132928.59241626805
2019-11-01,133948.70241626806
2019-11-04,133790.2455024404
2019-11-05,133621.84550244038
2019-11-06,134110.1755024404
2019-11-07,134385.0255024404
2019-11-08,135635.89160821182
2019-11-11,135336.81624668997
2019-11-12,135705.39056008204
2019-11-13,136427.438360082
2019-11-14,136913.573360082
2019-11-15,138607.3153641624
2019-11-18,139289.93855829674
2019-11-19,139377.88142938205
2019-11-20,138938.22397734143
2019-11-21,137788.21620209794
2019-11-22,137913.49810357462
2019-11-25,140166.6296816945
2019-11-26,140845.25093638065
2019-11-27,141289.661867556
2019-11-29,140640.75247514347
2019-12-02,139119.45239514348
2019-12-03,138587.28239514347
2019-12-04,138796.8623951435
2019-12-05,138821.3097951435
2019-12-06,139180.48179514348
2019-12-09,139052.53003514349
2019-12-10,139156.0500351435
2019-12-11,139664.99003514348
2019-12-12,139676.2900351435
2019-12-13,140050.3079151435
2019-12-16,140475.79791514348
2019-12-17,140082.96005514349
2019-12-18,139647.0700551435
2019-12-19,139823.7300551435
2019-12-20,140291.7900551435
2019-12-23,140317.1120551435
2019-12-24,140413.2920551435
2019-12-26,140369.7820551435
2019-12-27,140337.7220551435
2019-12-30,140282.76205514348
2019-12-31,140279.9957351435
2020-01-02,140279.9957351435
2020-01-03,140279.9957351435
2020-01-06,140279.9957351435
2020-01-07,140279.9957351435
2020-01-08,140279.9957351435
2020-01-09,140279.9957351435
2020-01-10,140279.9957351435
2020-01-13,140279.9957351435
2020-01-14,140279.9957351435
2020-01-15,140279.9957351435
2020-01-16,140382.85040448216
2020-01-17,140273.89040448217
2020-01-21,140372.77040448217
2020-01-22,140375.65040448218
2020-01-23,140321.41040448216
2020-01-24,140002.21040448218
2020-01-27,139583.65040448218
2020-01-28,139669.09040448218
2020-01-29,139526.53040448218
2020-01-30,139434.37040448218
2020-01-31,139024.93040448218
2020-02-03,139275.78538208536
2020-02-04,140171.49570608538
2020-02-05,140697.12551708537
2020-02-06,140555.10565208536
2020-02-07,140422.35630008538
2020-02-10,140751.21643508537
2020-02-11,141140.67576008537
2020-02-12,141479.61570608537
2020-02-13,141304.32516608536
2020-02-14,142249.98142170662
2020-02-18,142299.1103687066
2020-02-19,142593.5416107066
2020-02-20,142313.5802337066
2020-02-21,142103.6917457066
2020-02-24,139360.5013407066
2020-02-25,136783.2257067066
2020-02-26,136658.9467057066
2020-02-27,135099.89565270662
2020-02-28,134378.77900770662
2020-03-02,135011.92879170662
2020-03-03,134211.8886297066
2020-03-04,136238.3893857066
2020-03-05,134906.8090617066
2020-03-06,134107.8723837066
2020-03-09,132330.5521137066
2020-03-10,133380.5826267066
2020-03-11,132265.18604014357
2020-03-12,131151.51377134357
2020-03-13,131151.51377134357
2020-03-16,131151.51377134357
2020-03-17,131151.51377134357
2020-03-18,131151.51377134357
2020-03-19,131151.51377134357
2020-03-20,131151.51377134357
2020-03-23,131151.51377134357
2020-03-24,131151.51377134357
2020-03-25,131151.51377134357
2020-03-26,131151.51377134357
2020-03-27,131151.51377134357
2020-03-30,131151.51377134357
2020-03-31,131151.51377134357
2020-04-01,131151.51377134357
2020-04-02,131151.51377134357
2020-04-03,131151.51377134357
2020-04-06,131151.51377134357
2020-04-07,131151.51377134357
2020-04-08,131151.51377134357
2020-04-09,131151.51377134357
2020-04-13,131151.51377134357
2020-04-14,131151.51377134357
2020-04-15,131151.51377134357
2020-04-16,131151.51377134357
2020-04-17,131151.51377134357
2020-04-20,131151.51377134357
2020-04-21,131151.51377134357
2020-04-22,131151.51377134357
2020-04-23,131151.51377134357
2020-04-24,131151.51377134357
2020-04-27,131151.51377134357
2020-04-28,131151.51377134357
2020-04-29,131151.51377134357
2020-04-30,131151.51377134357
2020-05-01,131151.51377134357
2020-05-04,131151.51377134357
2020-05-05,131151.51377134357
2020-05-06,131151.51377134357
2020-05-07,131151.51377134357
2020-05-08,131151.51377134357
2020-05-11,130835.59068517122
2020-05-12,130396.81068517122
2020-05-13,130311.20532517122
2020-05-14,130311.20532517122
2020-05-15,130311.20532517122
2020-05-18,130311.20532517122
2020-05-19,130311.20532517122
2020-05-20,130311.20532517122
2020-05-21,130311.20532517122
2020-05-22,130311.20532517122
2020-05-26,130311.20532517122
2020-05-27,130311.20532517122
2020-05-28,130311.20532517122
2020-05-29,130311.20532517122
2020-06-01,130311.20532517122
2020-06-02,130311.20532517122
2020-06-03,130311.20532517122
2020-06-04,130311.20532517122
2020-06-05,130311.20532517122
2020-06-08,130311.20532517122
2020-06-09,130311.20532517122
2020-06-10,130311.20532517122
2020-06-11,130311.20532517122
2020-06-12,130311.20532517122
2020-06-15,130311.20532517122
2020-06-16,130311.20532517122
2020-06-17,130311.20532517122
2020-06-18,130311.20532517122
2020-06-19,130311.20532517122
2020-06-22,130311.20532517122
2020-06-23,130311.20532517122
2020-06-24,130311.20532517122
2020-06-25,130311.20532517122
2020-06-26,130311.20532517122
2020-06-29,130311.20532517122
2020-06-30,130311.20532517122
2020-07-01,130311.20532517122
2020-07-02,130311.20532517122
2020-07-06,130311.20532517122
2020-07-07,130311.20532517122
2020-07-08,130311.20532517122
2020-07-09,130311.20532517122
2020-07-10,130311.20532517122
2020-07-13,130311.20532517122
2020-07-14,130311.20532517122
2020-07-15,130311.20532517122
2020-07-16,130311.20532517122
2020-07-17,130311.20532517122
2020-07-20,130311.20532517122
2020-07-21,130311.20532517122
2020-07-22,130593.66151755599
2020-07-23,130483.84151755598
2020-07-24,130459.87151755599
2020-07-27,130389.83151755598
2020-07-28,130512.10021495077
2020-07-29,129835.6760466141
2020-07-30,129975.36503178444
2020-07-31,129856.41581334757
2020-08-03,130206.74581334756
2020-08-04,130560.49581334757
2020-08-05,130723.57581334756
2020-08-06,130379.12581334756
2020-08-07,130057.74581334756
2020-08-10,129581.26581334756
2020-08-11,129439.13581334756
2020-08-12,130325.62581334756
2020-08-13,130121.32581334756
2020-08-14,129979.28581334757
2020-08-17,130076.59581334757
2020-08-18,130171.63581334756
2020-08-19,129916.03581334757
2020-08-20,129932.93581334756
2020-08-21,129948.12581334756
2020-08-24,130162.02581334757
2020-08-25,130211.36081334756
2020-08-26,130259.11581334757
2020-08-27,129613.82023334758
2020-08-28,129690.38023334758
2020-08-31,129544.26023334757
2020-09-01,129547.76023334757
2020-09-02,129998.21585334757
2020-09-03,129240.43585334758
2020-09-04,128973.85585334757
2020-09-08,128176.66028534758
2020-09-09,128465.28716534757
2020-09-10,128365.74716534758
2020-09-11,128413.19624534759
2020-09-14,128413.19624534759
2020-09-15,128413.19624534759
2020-09-16,128413.19624534759
2020-09-17,128413.19624534759
2020-09-18,128413.19624534759
2020-09-21,128413.19624534759
2020-09-22,128413.19624534759
2020-09-23,128413.19624534759
2020-09-24,128413.19624534759
2020-09-25,128413.19624534759
2020-09-28,128413.19624534759
2020-09-29,128413.19624534759
2020-09-30,128413.19624534759
2020-10-01,128413.19624534759
2020-10-02,128413.19624534759
2020-10-05,128413.19624534759
2020-10-06,128413.19624534759
2020-10-07,128413.19624534759
2020-10-08,128413.19624534759
