symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
BLK,2021-04-15,2021-04-16,2021-05-28,823.82,877.04,0.00013219911860547085,0.06460149061688214,0.06460149061688236,0.108908277889559,6.460149061688236
ISRG,2021-04-20,2021-04-21,2021-06-03,280.31,272.22,0.0003870111957702757,-0.02886090399914376,-0.02886090399914376,0.10848310828636598,-2.886090399914376
JNJ,2021-04-20,2021-04-21,2021-06-03,166.37,166.04,0.0006520593152994289,-0.0019835306846186507,-0.0019835306846186507,0.10848310828636598,-0.19835306846186507
NUE,2021-04-22,2021-04-23,2021-06-07,76.89,107.37,0.0014115203366827033,0.39641045649629336,0.39641045649629336,0.10853179868753306,39.64104564962933
POOL,2021-04-22,2021-04-23,2021-06-07,411.28,435.55,0.00026388785909242624,0.059010892822408234,0.059010892822408234,0.10853179868753306,5.901089282240823
STX,2021-04-22,2021-04-23,2021-06-07,83.49,98.65,0.0012999377013718178,0.1815786321715176,0.1815786321715176,0.10853179868753306,18.15786321715176
GOOGL,2021-04-27,2021-04-28,2021-06-10,119.62,121.76,0.0009291465543854581,0.01788998495234906,0.01788998495234906,0.1111445108355885,1.7889984952349058
MDLZ,2021-04-27,2021-04-28,2021-06-10,60.44,63.63,0.0018389230780209878,0.05277961614824633,0.05277961614824611,0.1111445108355885,5.277961614824611
ROL,2021-04-28,2021-04-29,2021-06-11,36.65,33.32,0.0030275707644781586,-0.09085948158253743,-0.09085948158253743,0.11096046851812451,-9.085948158253743
EQIX,2021-04-29,2021-04-30,2021-06-14,642.1061460388456,754.6187133789062,0.00017374662484639762,0.17522424919018587,0.17522424919018587,0.11156377566737752,17.522424919018587
APA,2021-05-06,2021-05-07,2021-06-21,20.83,22.16,0.005416888850126912,0.06385021603456553,0.06385021603456575,0.11283379474814358,6.385021603456575
STT,2021-07-16,2021-07-19,2021-08-30,82.23,92.51,0.0014221728618696748,0.1250152012647452,0.1250152012647452,0.11694527443154336,12.501520126474519
CMG,2021-07-20,2021-07-21,2021-09-01,33.14,37.97,0.003530899601283456,0.1457453228726613,0.1457453228726613,0.11701401278653373,14.574532287266129
DGX,2021-07-22,2021-07-23,2021-09-03,138.22,155.84,0.0008543859540724485,0.1274779337288381,0.1274779337288383,0.11809322657189382,12.74779337288383
MPWR,2021-07-27,2021-07-28,2021-09-09,410.0,488.33,0.00028909245267273644,0.19104878048780494,0.19104878048780494,0.11852790559582194,19.104878048780492
PNR,2021-07-27,2021-07-28,2021-09-09,72.39,76.2,0.0016373519214784077,0.05263157894736836,0.05263157894736836,0.11852790559582194,5.263157894736836
BG,2021-07-28,2021-07-29,2021-09-10,79.28,76.14,0.0014989854586012024,-0.039606458123107924,-0.039606458123107924,0.11883956715790332,-3.9606458123107924
LIN,2021-07-30,2021-08-02,2021-09-14,290.3865832294812,294.4000549316406,0.00041293796392066046,0.013821133392336371,0.013821133392336371,0.11991164442865937,1.382113339233637
DUK,2021-08-05,2021-08-06,2021-09-20,90.08055625200184,84.3316879272461,0.0013412774141401108,-0.06381919210926268,-0.06381919210926268,0.12082301555398782,-6.381919210926268
