symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
STX,2021-04-22,2021-04-23,2021-06-07,83.49,98.65,0.0015776405811559363,0.1815786321715176,0.18157863217151782,0.1317172121207091,18.15786321715178
GOOGL,2021-04-27,2021-04-28,2021-06-10,119.62,121.76,0.0011188797322639337,0.01788998495234906,0.01788998495234906,0.13384039357341174,1.7889984952349058
MDLZ,2021-04-27,2021-04-28,2021-06-10,60.44,63.63,0.0022144340432397706,0.05277961614824633,0.05277961614824633,0.13384039357341174,5.277961614824633
MMC,2021-04-27,2021-04-28,2021-06-10,132.94,138.49,0.0010067729319498402,0.0417481570633369,0.0417481570633369,0.13384039357341174,4.17481570633369
EQIX,2021-04-29,2021-04-30,2021-06-14,642.1061460388456,754.6187133789062,0.0002100214478594376,0.17522424919018587,0.1752242491901861,0.13485606247052184,17.522424919018608
FTNT,2021-04-29,2021-04-30,2021-06-14,39.63,46.29,0.003402878184974056,0.16805450416351242,0.16805450416351242,0.13485606247052184,16.805450416351242
AMCR,2021-05-04,2021-05-05,2021-06-17,12.1,11.54,0.011172593858105513,-0.046280991735537236,-0.046280991735537236,0.1351883856830767,-4.628099173553723
CRL,2021-05-04,2021-05-05,2021-06-17,343.18,357.78,0.0003320197044839188,0.042543271752433,0.042543271752433,0.11394252218479126,4.2543271752433
STT,2021-07-16,2021-07-19,2021-08-30,82.23,92.51,0.0017414521671033668,0.1250152012647452,0.1250152012647452,0.14319961170090986,12.501520126474519
CMG,2021-07-20,2021-07-21,2021-09-01,33.14,37.97,0.004323590280295308,0.1457453228726613,0.1457453228726613,0.14328378188898652,14.574532287266129
MMC,2021-07-22,2021-07-23,2021-09-03,146.65,159.5,0.0009860571449418394,0.08762359359018057,0.08762359359018057,0.14460528030572076,8.762359359018056
FISV,2021-07-27,2021-07-28,2021-09-09,115.14,115.01,0.0012592563576640863,-0.001129060274448479,-0.001129060274448368,0.1449907770214429,-0.1129060274448368
PNR,2021-07-27,2021-07-28,2021-09-09,72.39,76.2,0.002002911686993271,0.05263157894736836,0.05263157894736836,0.1449907770214429,5.263157894736836
BG,2021-07-28,2021-07-29,2021-09-10,79.28,76.14,0.0018222173121951034,-0.039606458123107924,-0.039606458123107924,0.1444653885108278,-3.9606458123107924
