quota_pct,min_quota,w_direction,w_positives,w_eps,w_day_ret,coverage_std,coverage_cv,n_trades,coverage_pct,win_rate_pct,wins,losses,avg_return,std_return,winners_avg,losers_avg,ci_lower,ci_upper
3,3,8,3,5,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.130085714285716,16.980336274756898,17.72207142857143,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,3,5,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.130085714285716,16.980336274756898,17.72207142857143,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,3,5,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.130085714285716,16.980336274756898,17.72207142857143,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,3,7,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.08728888888889,17.190715141818057,17.81454081632653,-16.958092857142855,66.08771888656632,86.27499224738635
3,3,8,3,7,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.08728888888889,17.190715141818057,17.81454081632653,-16.958092857142855,66.08771888656632,86.27499224738635
3,3,8,3,7,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.649985714285714,17.558436052212375,18.390514285714286,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,4,3,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.806273015873016,17.670605014225636,18.59145510204082,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,4,3,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.46160158730159,17.3397587826033,18.148306122448982,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,4,3,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.46160158730159,17.3397587826033,18.148306122448982,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,4,5,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.663115873015872,17.53048036182111,18.40739591836735,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,4,5,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.318444444444445,17.19402276226489,17.96424693877551,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,4,5,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.318444444444445,17.19402276226489,17.96424693877551,-16.441864285714285,66.08771888656632,86.27499224738635
