date,nav
2017-09-12,113733.38731539139
2017-09-13,113794.22749570456
2017-09-14,114052.32874570455
2017-09-15,114308.61346570455
2017-09-18,115449.52221570455
2017-09-19,115331.68221570455
2017-09-20,114583.99959570456
2017-09-21,114308.17959570455
2017-09-22,114846.37959570455
2017-09-25,113051.95959570455
2017-09-26,112848.07959570455
2017-09-27,114179.27625570455
2017-09-28,115006.91625570456
2017-09-29,116051.27625570455
2017-10-02,116088.34761570455
2017-10-03,116057.14761570455
2017-10-04,116018.14761570455
2017-10-05,116205.34761570455
2017-10-06,116504.23458267152
2017-10-09,116202.79458267151
2017-10-10,116719.83458267152
2017-10-11,116496.79458267151
2017-10-12,116371.91458267151
2017-10-13,116689.23458267152
2017-10-16,116726.7471826715
2017-10-17,117020.22718267152
2017-10-18,117132.45244793677
2017-10-19,117022.81244793677
2017-10-20,116939.76244793677
2017-10-23,117442.89244793677
2017-10-24,117902.4648803692
2017-10-25,117847.54155704587
2017-10-26,118143.80155704588
2017-10-27,120531.20963174808
2017-10-30,118845.4230990635
2017-10-31,120357.20408313471
2017-11-01,120111.67003372793
2017-11-02,120985.17193906277
2017-11-03,122814.69447253518
2017-11-06,122963.10421100439
2017-11-07,123335.24968711735
2017-11-08,124292.75332905375
2017-11-09,122739.33428313275
2017-11-10,122575.64423900795
2017-11-13,123411.47246995076
2017-11-14,123790.49234804812
2017-11-15,122494.30186239096
2017-11-16,125392.79661956245
2017-11-17,125171.65292354547
2017-11-20,126149.83519044977
2017-11-21,127465.71962416422
2017-11-22,128128.15745043538
2017-11-24,128885.32664244599
2017-11-27,128575.51237796829
2017-11-28,129963.92682482551
2017-11-29,129123.86905849431
2017-11-30,131036.93372217161
2017-12-01,130016.84585473996
2017-12-04,128986.2790848055
2017-12-05,128185.80356389403
2017-12-06,128640.51601199704
2017-12-07,129690.91974667147
2017-12-08,129736.8250847513
2017-12-11,129492.15683705843
2017-12-12,129547.20083639925
2017-12-13,129307.75989493197
2017-12-14,128800.33502945345
2017-12-15,128937.22568121858
2017-12-18,128873.14284880647
2017-12-19,128873.14284880647
2017-12-20,128873.14284880647
2017-12-21,128873.14284880647
2017-12-22,128873.14284880647
2017-12-26,128873.14284880647
2017-12-27,128873.14284880647
2017-12-28,128873.14284880647
2017-12-29,128873.14284880647
2018-01-02,128873.14284880647
2018-01-03,128873.14284880647
2018-01-04,128873.14284880647
2018-01-05,128873.14284880647
2018-01-08,128873.14284880647
2018-01-09,128873.14284880647
2018-01-10,128873.14284880647
2018-01-11,128873.14284880647
2018-01-12,129113.02444039806
2018-01-16,128938.78444039806
2018-01-17,129073.09444039805
2018-01-18,128186.95110706473
2018-01-19,128837.19110706472
2018-01-22,129292.19110706472
2018-01-23,129756.38685281048
2018-01-24,127741.72685281048
2018-01-25,126895.25685281047
2018-01-26,128241.59604199967
2018-01-29,127256.12831427192
2018-01-30,126559.71831427192
2018-01-31,126721.49831427194
2018-02-01,126396.37260849614
2018-02-02,121867.38453881294
2018-02-05,114864.0565917283
2018-02-06,116572.74351734467
2018-02-07,116134.16891039014
2018-02-08,110104.79979241139
2018-02-09,110535.91874617324
2018-02-12,113987.46515039977
2018-02-13,114479.97785555544
2018-02-14,116322.34776258084
2018-02-15,117507.31900100998
2018-02-16,118085.66342670575
2018-02-20,116653.32592673958
2018-02-21,116145.34777870926
2018-02-22,116890.2270052074
2018-02-23,119046.48903849436
2018-02-26,121147.92714469251
2018-02-27,118694.92800690322
2018-02-28,117568.75249718514
2018-03-01,116838.66283339384
2018-03-02,118255.74412281449
2018-03-05,119194.5993639689
2018-03-06,120388.77986538288
2018-03-07,121911.85820858629
2018-03-08,122620.28308998719
2018-03-09,125351.53280072524
2018-03-12,124256.1197420172
2018-03-13,123608.21481596494
2018-03-14,122870.60659269834
2018-03-15,122586.23769865536
2018-03-16,121894.49882513487
2018-03-19,120817.9511111282
2018-03-20,121431.18111112821
2018-03-21,121639.22111112821
2018-03-22,120765.52111112821
2018-03-23,119815.85111112821
2018-03-26,121213.47111112821
2018-03-27,120377.91111112821
2018-03-28,119615.2911111282
2018-03-29,120780.80111112821
2018-04-02,119849.7077811282
2018-04-03,121899.97778112821
2018-04-04,121683.55778112821
2018-04-05,122382.59778112822
2018-04-06,121262.69778112823
2018-04-09,121088.49778112822
2018-04-10,121807.56778112822
2018-04-11,122241.51778112822
2018-04-12,122432.27959112822
2018-04-13,122432.27959112822
2018-04-16,122432.27959112822
2018-04-17,122432.27959112822
2018-04-18,122432.27959112822
2018-04-19,122432.27959112822
2018-04-20,122432.27959112822
2018-04-23,122432.27959112822
2018-04-24,122432.27959112822
2018-04-25,122432.27959112822
2018-04-26,124204.47512666375
2018-04-27,124751.93437574891
2018-04-30,122050.79454821933
2018-05-01,123653.08238025464
2018-05-02,121834.61521578487
2018-05-03,122522.12423621019
2018-05-04,125124.15333813401
2018-05-07,126838.26547702406
2018-05-08,126772.34062118523
2018-05-09,129587.38876895224
2018-05-10,131595.2599186591
2018-05-11,131039.33406863977
2018-05-14,131810.70121722756
2018-05-15,132279.2213627554
2018-05-16,134013.02450355608
2018-05-17,134779.2906379617
2018-05-18,134827.28976430403
2018-05-21,137550.74188091463
2018-05-22,135542.45698612434
2018-05-23,136328.6350782639
2018-05-24,135944.64615566353
2018-05-25,134348.40021665295
2018-05-29,133141.72725956165
2018-05-30,137071.46728271875
2018-05-31,134424.59028445272
2018-06-01,138569.07626309188
2018-06-04,139650.64521696407
2018-06-05,139948.6971443966
2018-06-06,145321.54204371676
2018-06-07,143543.529913251
2018-06-08,146208.78113824694
2018-06-11,146198.48039824696
2018-06-12,147182.33039824694
2018-06-13,147826.70039824693
2018-06-14,147411.58235824696
2018-06-15,146723.95055824696
2018-06-18,146720.77223824695
2018-06-19,146720.77223824695
2018-06-20,146720.77223824695
2018-06-21,146720.77223824695
2018-06-22,146720.77223824695
2018-06-25,146720.77223824695
2018-06-26,146720.77223824695
2018-06-27,146720.77223824695
2018-06-28,146720.77223824695
2018-06-29,146720.77223824695
2018-07-02,146720.77223824695
2018-07-03,146720.77223824695
2018-07-05,146720.77223824695
2018-07-06,146720.77223824695
2018-07-09,146720.77223824695
2018-07-10,146720.77223824695
2018-07-11,146720.77223824695
2018-07-12,146720.77223824695
2018-07-13,146720.77223824695
2018-07-16,146720.77223824695
2018-07-17,146720.77223824695
2018-07-18,146505.5127787875
2018-07-19,146309.49835436308
2018-07-20,146529.2902162249
2018-07-23,146523.15021622495
2018-07-24,145793.69021622493
2018-07-25,146332.04282883753
2018-07-26,147900.57194258604
2018-07-27,146796.8877668581
2018-07-30,146059.68247841945
2018-07-31,149082.49945520004
2018-08-01,147088.00972857614
2018-08-02,146328.41286785188
2018-08-03,147361.00733263898
2018-08-06,147607.19248371586
2018-08-07,149207.6488732663
2018-08-08,148297.44772730183
2018-08-09,147428.12754722437
2018-08-10,145644.42095308748
2018-08-13,144749.2615537138
2018-08-14,146147.30367569881
2018-08-15,145375.6403761066
2018-08-16,147280.43730965676
2018-08-17,149258.34193038495
2018-08-20,152043.56955853707
2018-08-21,154325.68657148766
2018-08-22,151609.03283782164
2018-08-23,151041.43195659213
2018-08-24,152209.93505859037
2018-08-27,154928.84668525102
2018-08-28,154797.8986143371
2018-08-29,155449.7980528012
2018-08-30,153116.81269873842
2018-08-31,153092.1591189413
2018-09-04,153009.03801669637
2018-09-05,154939.77963416095
2018-09-06,154796.87275261298
2018-09-07,153545.57856899968
2018-09-10,154405.44281216376
2018-09-11,153521.2226158747
2018-09-12,153860.76502554264
2018-09-13,154617.47999531805
2018-09-14,154617.47999531805
2018-09-17,154617.47999531805
2018-09-18,154617.47999531805
2018-09-19,154617.47999531805
2018-09-20,154617.47999531805
2018-09-21,154617.47999531805
2018-09-24,154617.47999531805
2018-09-25,154617.47999531805
2018-09-26,154617.47999531805
2018-09-27,154617.47999531805
2018-09-28,154617.47999531805
2018-10-01,154617.47999531805
2018-10-02,154617.47999531805
2018-10-03,154617.47999531805
2018-10-04,154617.47999531805
2018-10-05,154617.47999531805
2018-10-08,154617.47999531805
2018-10-09,154617.47999531805
2018-10-10,154617.47999531805
2018-10-11,154617.47999531805
2018-10-12,154617.47999531805
2018-10-15,154617.47999531805
2018-10-16,154617.47999531805
2018-10-17,154617.47999531805
2018-10-18,154617.47999531805
2018-10-19,155541.71445978252
2018-10-22,155192.92445978252
2018-10-23,155817.7944597825
2018-10-24,153815.05445978252
2018-10-25,155040.84580112385
2018-10-26,153737.95903435707
2018-10-29,152349.7223476704
2018-10-30,153758.17646178452
2018-10-31,154933.42646178452
2018-11-01,155105.7921274502
2018-11-02,151313.21254751677
2018-11-05,151901.97570526617
2018-11-06,153459.1362447198
2018-11-07,158915.72416525427
2018-11-08,160096.46376530695
2018-11-09,158315.36320667967
2018-11-12,152243.34788363363
2018-11-13,153263.09779503447
2018-11-14,151621.51293974757
2018-11-15,153965.42331663799
2018-11-16,154665.58892457053
2018-11-19,146186.95976240974
2018-11-20,141058.64582901984
2018-11-21,144261.19712326478
2018-11-23,141618.68364400842
2018-11-26,146040.46539011417
2018-11-27,146304.32236044516
2018-11-28,151302.2445538643
2018-11-29,151585.8719692343
2018-11-30,155662.37468120747
2018-12-03,160749.62548499348
2018-12-04,151339.85546010896
2018-12-06,151174.6218256947
2018-12-07,144945.4745808913
2018-12-10,144631.6267522963
2018-12-11,144513.88888626586
2018-12-12,147318.48154736974
2018-12-13,147692.490151131
2018-12-14,143606.7231106908
2018-12-17,137236.7489106908
2018-12-18,138688.64018069083
2018-12-19,138389.70018069082
2018-12-20,136690.01018069082
2018-12-21,134676.18018069083
2018-12-24,134001.2267006908
2018-12-26,136497.8267006908
2018-12-27,137522.74670069083
2018-12-28,137757.0767006908
2018-12-31,137783.3567006908
2019-01-02,137796.49670069083
2019-01-03,136543.81670069083
2019-01-04,138587.08670069082
2019-01-07,138619.93670069083
2019-01-08,139375.48670069082
2019-01-09,139206.8567006908
2019-01-10,139596.67670069082
2019-01-11,139487.17670069082
2019-01-14,138582.70670069082
2019-01-15,138832.36670069082
2019-01-16,139206.6072206708
2019-01-17,139056.1972206708
2019-01-18,139566.1672206708
2019-01-22,139583.0772206708
2019-01-23,139701.4472206708
2019-01-24,139622.2372206708
2019-01-25,139793.1172206708
2019-01-28,139679.1972206708
2019-01-29,139729.9272206708
2019-01-30,139955.85525870882
2019-01-31,139877.3480515016
2019-02-01,139363.06574361122
2019-02-04,140319.22426164543
2019-02-05,140636.8414531363
2019-02-06,141361.997317768
2019-02-07,139958.14185522456
2019-02-08,139352.69506519014
2019-02-11,139435.94694734848
2019-02-12,141013.71750138357
2019-02-13,141354.49672697915
2019-02-14,141962.23462381892
2019-02-15,143731.49119158648
2019-02-19,143126.12642996543
2019-02-20,143120.82033863923
2019-02-21,142273.83291729132
2019-02-22,142983.53416560494
2019-02-25,143066.6140832634
2019-02-26,142529.8526699499
2019-02-27,141392.30373773133
2019-02-28,141056.85463385936
2019-03-01,142947.46498321265
2019-03-04,142040.9899058277
2019-03-05,141932.53205104338
2019-03-06,139563.95141819838
2019-03-07,138169.0880066313
2019-03-08,136907.55181568052
2019-03-11,138984.0728446842
2019-03-12,138833.60109298062
2019-03-13,140810.2365599075
2019-03-14,140326.38066796697
2019-03-15,139961.953467967
2019-03-18,140902.27425796696
2019-03-19,140931.60425796697
2019-03-20,140870.57425796697
2019-03-21,141865.994257967
2019-03-22,140888.85425796697
2019-03-25,141316.52425796696
2019-03-26,141241.45425796698
2019-03-27,141169.054257967
2019-03-28,141096.42683053954
2019-03-29,141331.65683053955
2019-04-01,142404.86683053954
2019-04-02,142674.12683053955
2019-04-03,143140.93683053955
2019-04-04,143389.28683053955
2019-04-05,143659.17683053954
2019-04-08,143603.29683053956
2019-04-09,142734.63683053956
2019-04-10,143364.43622053956
2019-04-11,143437.87622053956
2019-04-12,143693.55622053955
2019-04-15,143983.23622053955
2019-04-16,143618.75622053957
2019-04-17,143877.15622053956
2019-04-18,144160.03622053956
2019-04-22,144353.57784216118
2019-04-23,145037.7378421612
2019-04-24,145837.54172604508
2019-04-25,145599.4438481672
2019-04-26,147204.13349781686
2019-04-29,146537.1373336394
2019-04-30,146950.74404729027
2019-05-01,144693.2793091982
2019-05-02,144218.92900379276
2019-05-03,146700.5193630794
2019-05-06,146236.01422959444
2019-05-07,142943.44360203005
2019-05-08,143515.28747907816
2019-05-09,144320.31585943032
2019-05-10,145166.95656166348
2019-05-13,140311.96358227343
2019-05-14,144030.19644026918
2019-05-15,145006.1899265945
2019-05-16,147482.02825038653
2019-05-17,145869.54104997
2019-05-20,145495.57832402948
2019-05-21,148755.39007124957
2019-05-22,148350.30629031413
2019-05-23,144556.28697990708
2019-05-24,145120.4421387118
2019-05-28,144022.2217654115
2019-05-29,143193.70585868898
2019-05-30,143885.9444172267
2019-05-31,142409.147439707
2019-06-03,140556.59492481174
2019-06-04,145374.76014779383
2019-06-05,147594.07966687664
2019-06-06,148600.17854166872
2019-06-07,150076.30151070247
2019-06-10,149048.1071307025
2019-06-11,147322.36426070245
2019-06-12,148018.99426070246
2019-06-13,148191.7538607025
2019-06-14,147792.90406070248
2019-06-17,148199.1640607025
2019-06-18,148248.57406070246
2019-06-19,150071.8724791209
2019-06-20,151467.09247912088
2019-06-21,150976.84247912088
2019-06-24,151075.2424791209
2019-06-25,150358.01247912087
2019-06-26,150468.9224791209
2019-06-27,151315.8656591209
2019-06-28,151871.08565912087
2019-07-01,152706.4856591209
2019-07-02,152503.62565912088
2019-07-03,152776.25565912088
2019-07-05,152613.0156591209
2019-07-08,152071.3556591209
2019-07-09,152009.75565912088
2019-07-10,152271.6156591209
2019-07-11,151881.27565912087
2019-07-12,152410.8556591209
2019-07-15,152295.1156591209
2019-07-16,151907.21565912088
2019-07-17,152118.62565912088
2019-07-18,152126.15565912088
2019-07-19,151759.58565912087
2019-07-22,152089.8256591209
2019-07-23,152331.0756591209
2019-07-24,153200.04223569744
2019-07-25,153048.34145491666
2019-07-26,153885.80668014192
2019-07-29,154923.6366801419
2019-07-30,154296.6166801419
2019-07-31,152386.4430362655
2019-08-01,150156.23870339055
2019-08-02,149058.15029204224
2019-08-05,145142.3231873499
2019-08-06,147663.834626204
2019-08-07,148504.33460825786
2019-08-08,151882.9031331646
2019-08-09,151592.37020057725
2019-08-12,150681.62581014883
2019-08-13,151867.5099615322
2019-08-14,147347.7926543802
2019-08-15,148722.35388834547
2019-08-16,150415.24366308082
2019-08-19,153088.68942902284
2019-08-20,152249.30285983926
2019-08-21,154387.79395151354
2019-08-22,154171.41919293054
2019-08-23,147965.95015464316
2019-08-26,150527.03683563235
2019-08-27,150268.31923487896
2019-08-28,151291.19735136343
2019-08-29,153716.68118406617
2019-08-30,153463.2516853014
2019-09-03,151315.62106665503
2019-09-04,153727.3047121471
2019-09-05,156782.8941337262
2019-09-06,157851.26372231037
2019-09-09,158458.33732027287
2019-09-10,159145.9460696348
2019-09-11,159387.29369012758
2019-09-12,160343.39315012758
2019-09-13,159966.41708012758
2019-09-16,159086.65179012757
2019-09-17,159869.73179012758
2019-09-18,159825.3017901276
2019-09-19,159600.66179012757
2019-09-20,158946.17179012758
2019-09-23,159570.46179012756
2019-09-24,158973.0217901276
2019-09-25,159425.39179012759
2019-09-26,159250.7717901276
2019-09-27,158476.8717901276
2019-09-30,158966.2717901276
2019-10-01,158862.47614012758
2019-10-02,157920.94109508253
2019-10-03,158514.74254508252
2019-10-04,159351.82254508254
2019-10-07,159076.57254508254
2019-10-08,158795.27254508255
2019-10-09,158921.38254508254
2019-10-10,158755.24254508252
2019-10-11,158886.36254508252
2019-10-14,158411.29531508253
2019-10-15,158087.08531508254
2019-10-16,157997.20531508254
2019-10-17,158263.63531508253
2019-10-18,159081.58351328073
2019-10-21,159036.85351328074
2019-10-22,157440.55351328076
2019-10-23,157822.30940917664
2019-10-24,155432.18829806556
2019-10-25,153942.11323555774
2019-10-28,155030.05421489952
2019-10-29,153833.103768284
2019-10-30,155827.5018953717
2019-10-31,154867.52207930642
2019-11-01,157701.20967027775
2019-11-04,157817.4817142862
2019-11-05,158291.9507146944
2019-11-06,158717.26381724546
2019-11-07,159570.27102053526
2019-11-08,162167.4283506153
2019-11-11,161535.35909784163
2019-11-12,162235.43235953155
2019-11-13,163928.58859975287
2019-11-14,164689.8012684671
2019-11-15,168133.94740228477
2019-11-18,168988.76595404727
2019-11-19,169326.4368768934
2019-11-20,168971.16016900702
2019-11-21,166690.61582857108
2019-11-22,166907.3738537683
2019-11-25,171125.22424278117
2019-11-26,172690.73699379127
2019-11-27,174054.3621049803
2019-11-29,172569.5095745291
2019-12-02,169401.0917278183
2019-12-03,168261.2015925154
2019-12-04,168380.13540718023
2019-12-05,168692.4228481582
2019-12-06,169385.67380404822
2019-12-09,169179.8918840482
2019-12-10,169384.34188404822
2019-12-11,170441.2718840482
2019-12-12,170497.42188404824
2019-12-13,171261.13792404823
2019-12-16,172093.7179240482
2019-12-17,171366.0888040482
2019-12-18,170487.74880404823
2019-12-19,170845.70880404822
2019-12-20,171800.06880404823
2019-12-23,171871.54080404819
2019-12-24,172070.6208040482
2019-12-26,171980.5608040482
2019-12-27,171914.20080404822
2019-12-30,171800.4408040482
2019-12-31,171823.64784404822
2020-01-02,171823.64784404822
2020-01-03,171823.64784404822
2020-01-06,171823.64784404822
2020-01-07,171823.64784404822
2020-01-08,171823.64784404822
2020-01-09,171823.64784404822
2020-01-10,171823.64784404822
2020-01-13,171823.64784404822
2020-01-14,171823.64784404822
2020-01-15,171823.64784404822
2020-01-16,172058.0512074116
2020-01-17,171840.13120741158
2020-01-21,172037.8912074116
2020-01-22,172043.6512074116
2020-01-23,171935.1712074116
2020-01-24,171296.7712074116
2020-01-27,170459.6512074116
2020-01-28,170630.53120741158
2020-01-29,170345.41120741158
2020-01-30,170161.0912074116
2020-01-31,169342.2112074116
2020-02-03,169903.3265774296
2020-02-04,171658.1472254296
2020-02-05,172705.0068474296
2020-02-06,172427.5271174296
2020-02-07,172158.2684134296
2020-02-10,172797.2286834296
2020-02-11,173563.9073334296
2020-02-12,174264.18722542963
2020-02-13,173922.08614542958
2020-02-14,175832.55168908325
2020-02-18,175931.53958308324
2020-02-19,176514.78206708326
2020-02-20,175962.55931308324
2020-02-21,175542.82233708326
2020-02-24,170117.59152708325
2020-02-25,165182.81033908325
2020-02-26,164895.63233708325
2020-02-27,160962.90023108327
2020-02-28,160407.08158108324
2020-03-02,165018.80258908327
2020-03-03,162415.15226508325
2020-03-04,167673.84377708327
2020-03-05,163709.01312908327
2020-03-06,161557.73237308324
2020-03-09,154210.80183308324
2020-03-10,159249.19285908324
2020-03-11,153569.88199508324
2020-03-12,145164.13280508324
2020-03-13,152008.71242708326
2020-03-16,137837.51150908327
2020-03-17,140487.31496567727
2020-03-18,137329.32496567725
2020-03-19,140052.15496567724
2020-03-20,139921.03496567725
2020-03-23,139874.94496567728
2020-03-24,146287.61496567726
2020-03-25,146575.48496567726
2020-03-26,147606.62496567727
2020-03-27,146216.99496567727
2020-03-30,148099.96913567727
2020-03-31,148099.96913567727
2020-04-01,148099.96913567727
2020-04-02,148099.96913567727
2020-04-03,148099.96913567727
2020-04-06,148099.96913567727
2020-04-07,148099.96913567727
2020-04-08,148099.96913567727
2020-04-09,148099.96913567727
2020-04-13,148099.96913567727
2020-04-14,148099.96913567727
2020-04-15,148099.96913567727
2020-04-16,148099.96913567727
2020-04-17,148099.96913567727
2020-04-20,148099.96913567727
2020-04-21,148099.96913567727
2020-04-22,148099.96913567727
2020-04-23,148099.96913567727
2020-04-24,148099.96913567727
2020-04-27,148099.96913567727
2020-04-28,148099.96913567727
2020-04-29,148099.96913567727
2020-04-30,148099.96913567727
2020-05-01,148099.96913567727
2020-05-04,148099.96913567727
2020-05-05,148099.96913567727
2020-05-06,148099.96913567727
2020-05-07,148099.96913567727
2020-05-08,148099.96913567727
2020-05-11,147516.78109763924
2020-05-12,146689.63109763924
2020-05-13,145967.33109763922
2020-05-14,146503.23109763922
2020-05-15,146421.68109763923
2020-05-18,147889.58109763922
2020-05-19,147947.83109763922
2020-05-20,148530.33109763922
2020-05-21,148879.83109763922
2020-05-22,148961.38109763924
2020-05-26,150021.53109763924
2020-05-27,150242.88109763924
2020-05-28,149404.08109763922
2020-05-29,148705.08109763922
2020-06-01,149718.63109763924
2020-06-02,150301.13109763924
2020-06-03,151955.43109763923
2020-06-04,152433.08109763922
2020-06-05,153493.23109763922
2020-06-08,154040.78109763924
2020-06-09,153143.73109763922
2020-06-10,152141.83109763922
2020-06-11,150382.68109763923
2020-06-12,151792.33109763922
2020-06-15,151629.23109763922
2020-06-16,152223.38109763924
2020-06-17,151291.38109763924
2020-06-18,151291.38109763924
2020-06-19,150580.73109763922
2020-06-22,150976.83109763922
2020-06-23,150949.97784763924
2020-06-24,150949.97784763924
2020-06-25,150949.97784763924
2020-06-26,150949.97784763924
2020-06-29,150949.97784763924
2020-06-30,150949.97784763924
2020-07-01,150949.97784763924
2020-07-02,150949.97784763924
2020-07-06,150949.97784763924
2020-07-07,150949.97784763924
2020-07-08,150949.97784763924
2020-07-09,150949.97784763924
2020-07-10,150949.97784763924
2020-07-13,150949.97784763924
2020-07-14,150949.97784763924
2020-07-15,150949.97784763924
2020-07-16,150949.97784763924
2020-07-17,150949.97784763924
2020-07-20,150949.97784763924
2020-07-21,150949.97784763924
2020-07-22,151510.74397376535
2020-07-23,151297.56397376535
2020-07-24,151251.03397376536
2020-07-27,151115.07397376536
2020-07-28,151366.44786765927
2020-07-29,150079.10666645807
2020-07-30,150543.85068047207
2020-07-31,150552.48646625786
2020-08-03,151039.01646625786
2020-08-04,151659.24646625787
2020-08-05,152125.90646625787
2020-08-06,151332.88646625786
2020-08-07,150688.23646625786
2020-08-10,149769.14646625787
2020-08-11,149199.96646625787
2020-08-12,151127.98646625786
2020-08-13,150955.90646625787
2020-08-14,150526.73646625786
2020-08-17,150729.56646625785
2020-08-18,150879.15646625787
2020-08-19,150363.36646625784
2020-08-20,150514.33646625787
2020-08-21,150506.10646625786
2020-08-24,151187.17646625786
2020-08-25,151298.55146625784
2020-08-26,151226.89646625787
2020-08-27,150324.73646625786
2020-08-28,150343.14646625787
2020-08-31,149886.74646625784
2020-09-01,150130.82646625786
2020-09-02,151540.44015625786
2020-09-03,149166.47015625786
2020-09-04,148216.25015625785
2020-09-08,146031.98015625787
2020-09-09,147446.05991625786
2020-09-10,147095.59567625786
2020-09-11,147464.31577625786
2020-09-14,147467.32575625787
2020-09-15,147467.32575625787
2020-09-16,147467.32575625787
2020-09-17,147467.32575625787
2020-09-18,147467.32575625787
2020-09-21,147467.32575625787
2020-09-22,147467.32575625787
2020-09-23,147467.32575625787
2020-09-24,147467.32575625787
2020-09-25,147467.32575625787
2020-09-28,147467.32575625787
2020-09-29,147467.32575625787
2020-09-30,147467.32575625787
2020-10-01,147467.32575625787
2020-10-02,147467.32575625787
2020-10-05,147467.32575625787
2020-10-06,147467.32575625787
2020-10-07,147467.32575625787
2020-10-08,147467.32575625787
