date,open,high,low,close,volume
2016-01-04,26.259380521346813,26.294373830934532,25.657485985091835,25.874448776245117,1655700
2016-01-05,25.87444602779692,26.336364606816485,25.860448171485043,26.203386306762695,1052300
2016-01-06,25.95843079957955,26.22438473298085,25.839450354445493,26.014419555664062,1234500
2016-01-07,25.56171055799804,25.914285876039393,25.56171055799804,25.71684455871582,1973900
2016-01-08,25.857877973084562,25.91429132700688,25.321964560506395,25.37837791442871,2275100
2016-01-11,25.45594450674219,25.91429363337533,25.427740517207646,25.667491912841797,1608200
2016-01-12,25.695696294625066,25.75915997943633,25.209143171030075,25.399534225463867,1936600
2016-01-13,25.448891916894837,25.773260632137855,25.27260422079275,25.37837791442871,2057500
2016-01-14,25.42773491648237,25.589919252815463,24.99053955078125,24.99053955078125,1734800
2016-01-15,24.41936413157529,25.286698979312114,24.41936413157529,25.23028564453125,1814000
2016-01-19,25.272595597933428,25.561707213300217,25.06810129464242,25.279645919799805,1976000
2016-01-20,25.09631216591439,25.604021503288223,24.10910016322889,24.581552505493164,2513500
2016-01-21,24.66617412834704,24.87066850151421,24.327702074451434,24.51809310913086,1540700
2016-01-22,24.835406870204505,25.27964984503295,24.652066193980726,25.18092918395996,1328000
2016-01-25,25.2020842345196,25.44183555189103,24.870662583758353,24.969383239746094,1756400
2016-01-26,25.011694981438655,25.773256301879883,24.990538632303956,25.773256301879883,1681100
2016-01-27,25.74505202319254,25.74505202319254,24.856563285084995,25.07516098022461,1893200
2016-01-28,25.1597768463862,25.32196118237113,24.61681049203505,24.708480834960938,1879100
2016-01-29,24.934127243617013,25.15977523487666,24.50398491967324,25.096311569213867,3071800
2016-02-01,24.920024579697188,25.815566245997374,24.828354240171702,25.49119758605957,2510900
2016-02-02,25.582869320490403,25.70274635130866,24.920028558702416,25.018749237060547,2842400
2016-02-03,25.28670308208697,25.963647069676526,25.10336240423795,25.639278411865234,2650700
2016-02-04,25.498242535986705,26.224546706260686,25.25849125309009,25.92838478088379,2820900
