date,open,high,low,close,volume
2016-01-04,47.020473950287226,47.206088996831646,46.510032572290065,47.192832946777344,3565500
2016-01-05,47.1861938046373,47.63034473626221,46.523280154702874,47.530906677246094,2706800
2016-01-06,47.13979665699157,47.849114159510535,46.980698774849785,47.63698196411133,2382800
2016-01-07,47.10002224844933,47.57731588268988,46.9939536246423,47.19945526123047,2887800
2016-01-08,47.19282184278043,47.51764809780481,47.00720683990936,47.0933837890625,2198000
2016-01-11,47.23260475786153,47.762937781703776,47.19945704725993,47.617095947265625,2968900
2016-01-12,47.822601701839005,47.90215317954172,46.8017138306603,47.24586486816406,2976200
2016-01-13,47.30551846393068,47.96180156122942,47.25911471074046,47.530906677246094,2622700
2016-01-14,47.5507952058504,48.279999161263625,47.17293465255985,47.975059509277344,3645200
2016-01-15,47.38507443892954,47.92866348137992,47.0801296801813,47.78282165527344,4819000
2016-01-19,48.04135578951745,48.63134856736136,47.78944535113686,48.4987678527832,3179800
2016-01-20,48.10764671428485,48.38606925276129,46.83485363185243,47.34529495239258,3593300
2016-01-21,47.5309112785173,47.82259493116667,46.635978775997074,47.12653350830078,4501400
2016-01-22,47.451358669989304,47.88887903416922,47.03371984778393,47.84910583496094,3161400
2016-01-25,47.85573822104467,47.922028574808365,47.41158222980532,47.59720230102539,2398600
2016-01-26,47.729776188936846,48.52527043570083,47.55741724767399,47.87561798095703,2601300
2016-01-27,47.72978226356043,48.319775000819064,47.50439405275588,48.00157928466797,2087000
2016-01-28,47.842487087140775,49.029103380058146,47.617098825842376,48.70427703857422,2294000
2016-01-29,49.048983779191225,49.99032508720651,49.00921057520122,49.91740417480469,4822400
2016-02-01,49.83785078685554,51.495134990917464,49.731782170133165,51.04435348510742,6727100
2016-02-02,50.441094732453514,51.00457535348286,50.40132153384138,50.87862014770508,4667000
2016-02-03,50.93829019419983,52.184571282841596,50.88526093792423,52.0785026550293,4913300
2016-02-04,51.886252045909394,52.39006786406654,51.627716112640734,52.091758728027344,4545900
2016-02-05,51.819976365169694,52.516037956572696,51.27638719028701,52.39671325683594,3521900
2016-02-08,52.535921588864575,53.099397338859276,52.10502658323408,52.482887268066406,5350600
2016-02-09,52.20445919404866,52.90714616920293,51.8663717564649,52.32378387451172,3806500
2016-02-10,51.992161878685174,52.62857979813919,51.174863844151595,52.33382034301758,4134400
2016-02-11,52.09934940114266,52.46110454566348,51.42943360263417,51.44953536987305,4053600
2016-02-12,51.55672686067054,51.7911964025959,50.58535085367145,51.07438659667969,4520400
2016-02-16,51.04759217620002,51.24186841057598,50.545155225209655,51.107887268066406,3550200
2016-02-17,51.26196727680855,51.30216571013366,50.42457232245557,50.57865524291992,4989500
2016-02-18,50.270479116823594,51.35574448526255,50.036009623625816,51.05427932739258,6529600
2016-02-19,50.8667006306238,50.8667006306238,49.70104871335051,49.94221878051758,6272100
2016-02-22,50.10970536249402,50.38436819084867,49.74795020649719,50.136497497558594,3893700
2016-02-23,50.00921018409255,50.35756411425444,49.72784680460972,50.11639404296875,4231900
2016-02-24,50.23698706607848,50.53845225864297,49.80154075085347,50.21018981933594,3869500
2016-02-25,50.3508787217768,51.21506568741321,50.13650073898352,51.208370208740234,3494100
2016-02-26,50.96051676614297,51.121295196661336,49.54029281524406,49.59388732910156,4250900
2016-02-29,49.54696825940096,50.203487943299784,49.43308380854707,49.7613410949707,3519500
2016-03-01,50.01592959222226,50.05612291554315,48.702889771802106,49.138336181640625,6084700
2016-03-02,49.13833301607066,49.49338764534089,48.555509421250854,49.32590866088867,12097000
2016-03-03,49.41298997150403,49.85513173399392,48.86365922959123,49.79484176635742,4238000
2016-03-04,49.560378057196274,50.61214576325814,49.35270066304607,50.357574462890625,3826800
2016-03-07,50.243690365650615,51.08778579488824,50.12310530433095,51.081085205078125,3469800
2016-03-08,51.127989943202,51.79120536543729,50.846626444199586,51.764408111572266,4691500
2016-03-09,51.58352380570843,52.13955522403299,51.38254699321318,51.9251823425293,5048700
2016-03-10,51.925169361212845,52.173034908797476,51.47632194032587,51.7576904296875,4552800
2016-03-11,52.19982758685039,52.35391043924342,51.92516482091187,52.09264373779297,2908900
2016-03-14,52.22661998902308,52.28021446411269,51.72418328492146,52.06584167480469,2902300
2016-03-15,51.91847056305027,52.4276079635372,51.87827725363473,52.28692626953125,3312300
