date,open,high,low,close,volume
2016-01-04,51.89180229483651,51.89857812885918,50.88919593425536,51.34307861328125,667000
2016-01-05,51.34307770734231,52.49472138541966,51.24823670648638,52.29826354980469,481900
2016-01-06,52.08825446592025,52.366006777709025,51.83760031882646,52.115352630615234,753200
2016-01-07,51.302408741912025,51.78338935228281,51.07207701432288,51.417572021484375,609800
2016-01-08,51.55308527595004,51.83760829636434,50.469184363576105,50.5301513671875,346800
2016-01-11,50.57077891808906,51.139824708138306,50.38109698807265,50.80110549926758,532600
2016-01-12,51.13305633819523,51.32950893991819,50.22528613012326,50.53690719604492,519100
2016-01-13,50.63852955225035,51.34984206818869,49.974637526144846,50.00173568725586,426600
2016-01-14,50.25916217026527,51.11950676035984,49.54107387142068,49.5614013671875,609500
2016-01-15,48.79590607299328,49.249788736813755,48.47073840905649,48.938167572021484,831800
2016-01-19,49.297199844380785,49.90012489460261,48.95170991332658,49.66301727294922,692900
2016-01-20,49.53429804983615,49.53429804983615,47.2581045948439,47.79328155517578,589100
2016-01-21,48.13200742232937,48.53169365589381,47.66457320410707,47.82038116455078,615600
2016-01-22,48.3013867839521,49.087213076320374,48.26073694285796,48.8772087097168,434100
2016-01-25,48.72816084068144,49.561412629322476,48.43686202317483,48.53847885131836,667600
2016-01-26,48.619773010842934,49.98142623901367,48.619773010842934,49.98142623901367,634100
2016-01-27,49.751089593339756,50.232070351625694,49.34462232182281,49.913673400878906,1013500
2016-01-28,49.74429620312716,50.51657547691683,49.507193824059144,49.94075393676758,838200
2016-01-29,49.68334161062503,51.70211079764841,49.68334161062503,51.68856430053711,1376500
2016-02-01,51.19402472479128,52.42018669568786,50.99079111739119,51.64790725708008,1051000
2016-02-02,51.57340186737688,52.16955117913198,50.78079989800793,51.207584381103516,550400
2016-02-03,51.45822539157043,52.203406672427995,51.18047830737645,51.885009765625,865600
2016-02-04,51.64114208861808,52.66407056096026,51.11951151939443,52.318580627441406,665400
2016-02-05,52.25759979985437,52.25759979985437,50.02205092532068,50.08302307128906,790700
2016-02-08,50.069495545752524,50.069495545752524,48.46396400626154,49.202369689941406,877400
