date,open,high,low,close,volume
2016-01-04,36.02589859447889,36.09270129401218,35.45330298691522,36.054527282714844,1629400
2016-01-05,36.0354364188741,36.27401850322713,35.97817904853254,36.15950012207031,1177600
2016-01-06,35.5773786538059,35.701442424653,35.10975955215062,35.35788345336914,1254600
2016-01-07,34.661210632510624,35.13837487980892,34.479889529108014,34.50851821899414,1448200
2016-01-08,34.69936983771713,34.86160386513595,34.222205794053195,34.260379791259766,1651200
2016-01-11,34.43217577168988,34.53714885400916,33.90729215772091,34.212677001953125,1543400
2016-01-12,34.48941649355372,34.603934844700696,33.88818877920479,34.260379791259766,1879200
2016-01-13,34.33673077966293,34.527597162101806,33.4682921980158,33.57326889038086,1631500
2016-01-14,33.69733832021466,34.365365311736596,33.56372928143621,34.145870208740234,1496100
2016-01-15,33.32514375287097,33.91682994245948,33.32514375287097,33.83094024658203,1690900
2016-01-19,34.27948153349463,34.27948153349463,33.1438318110951,33.46830368041992,1666600
2016-01-20,32.8288976929746,33.17245285140803,32.52351290294009,32.704833984375,3372400
2016-01-21,32.65712204058787,33.22017599440746,32.638035033961444,32.809814453125,1800200
2016-01-22,33.39196664501339,33.54465910890888,32.9529726258978,33.40150833129883,1018500
2016-01-25,33.31561769931449,33.35379172438342,32.59032942538177,32.647586822509766,1016100
2016-01-26,32.78119017566643,33.26789986301511,32.69530044498579,33.048404693603516,994400
2016-01-27,33.210623622124125,34.269928601977554,33.16290793592253,33.91682815551758,1823800
2016-01-28,34.26039151613029,34.498973619611775,33.869117012039624,34.32719421386719,970800
2016-01-29,34.55623248310967,35.33878152500057,34.48942978249514,35.31969451904297,2000100
2016-02-01,35.11928960203941,35.49147715077959,34.88070746664447,35.29106903076172,1082100
2016-02-02,34.90933949409814,35.014312574758264,34.45125859451557,34.56578063964844,1342500
2016-02-03,34.84251694229751,34.89977793823188,33.77367050149846,34.64210891723633,1853600
2016-02-04,34.64212086775748,34.976137998558364,34.39399708072523,34.88070297241211,1702700
2016-02-05,34.832987901239605,35.06202832760429,34.49897440495159,34.6325798034668,1590400
2016-02-08,32.32311789902366,34.88071956909834,32.29448919779489,34.661224365234375,2427500
2016-02-09,34.260390523842126,34.94750448644551,34.07906580054458,34.718467712402344,1565200
2016-02-10,34.87115902761887,35.271975190006465,34.59440293046147,34.62303161621094,1514900
2016-02-11,33.76413577538839,34.19358423214971,33.58281107115943,33.91682815551758,1457300
2016-02-12,33.95501055335728,34.46080350496373,33.79277281160323,34.22222137451172,1768000
2016-02-16,34.985685591401854,34.985685591401854,34.43217690814009,34.86162185668945,1221600
2016-02-17,35.17654582158258,35.796857104618304,35.17654582158258,35.68233871459961,1720700
2016-02-18,35.701431072867884,35.79686247211375,35.453307250543915,35.5296516418457,707500
2016-02-19,35.43421452625475,35.47238489551063,35.195632426154276,35.233802795410156,963600
2016-02-22,35.6250789382579,35.79685469146914,35.54873092307625,35.73959732055664,988200
2016-02-23,35.56782598416672,35.77777943300396,34.75664452123392,34.83299255371094,1050200
2016-02-24,34.39399395074463,34.57531502321062,34.15541186780185,34.5275993347168,1291500
2016-02-25,34.53714042480486,34.77572250366211,34.346277674097955,34.77572250366211,1491400
2016-02-26,34.98891368906409,35.55294279496771,34.72124009534007,35.008033752441406,1278300
2016-02-29,34.93154717410972,35.11318225417565,34.66387001001794,34.749908447265625,2878000
2016-03-01,35.113196441624034,35.75370587699353,34.988917838323154,35.61986541748047,1142400
2016-03-02,35.677216995877394,35.88753402038348,35.49558188629953,35.73457717895508,1409300
2016-03-03,35.74413074070744,36.04048617792578,35.629414036239616,36.021366119384766,1064000
2016-03-04,36.05004610085239,36.38464167108938,35.86841100622896,36.2030029296875,1122800
