date,open,high,low,close,volume
2016-01-04,36.70024294665498,36.73405325019829,36.26917286162578,36.46357727050781,1920200
2016-01-05,36.43822842195184,37.105967540624555,36.34525168082922,37.05525207519531,2096500
2016-01-06,36.64110088370875,37.241222885367904,36.48895764095912,37.18205642700195,2346300
2016-01-07,36.615722850512626,37.553937878186986,36.60727188622802,37.3172721862793,3022600
2016-01-08,37.44406589320357,37.604663276011955,37.12287435191589,37.300376892089844,3167300
2016-01-11,37.342641127429864,37.72299913742175,37.29192565132117,37.61311721801758,2466700
2016-01-12,37.85823013503256,37.93430172286946,37.37644448684176,37.748348236083984,2310200
2016-01-13,37.7568005546713,37.866682457557374,36.87775500456926,37.03834915161133,2212400
2016-01-14,37.131330717730556,37.596211287362344,36.90311591642129,37.45252227783203,2299000
2016-01-15,36.75095888468593,36.9369123322886,36.31988879399472,36.57345962524414,2628700
2016-01-19,37.00452786748963,37.59619526040208,36.74250608549586,36.97917175292969,2269300
2016-01-20,36.51429845397221,36.835489939364294,35.34786859336932,36.05786895751953,3313000
2016-01-21,36.193106638456754,36.412870419631034,35.52536755429194,35.66905975341797,3289200
2016-01-22,36.05787984837145,36.45514303649425,35.964903083123176,36.286094665527344,3710700
2016-01-25,36.31144964854355,36.345259966537526,35.76204649062376,35.8465690612793,1841400
2016-01-26,35.90571929405899,36.10012369825604,35.804291610201375,35.96488571166992,1926900
2016-01-27,35.998707646872056,36.07477924042871,35.423945212072695,35.685970306396484,2302200
2016-01-28,35.85500589634227,36.32834048870461,35.677506633329436,36.0916748046875,1903800
2016-01-29,36.34526387884172,36.97919289998431,36.26919226733143,36.93693161010742,2792000
2016-02-01,36.742502022214225,37.19892815545734,36.57345375374426,37.063690185546875,1370200
2016-02-02,36.750974758269344,37.0637121444111,36.59883154893996,36.87776184082031,2241300
2016-02-03,37.08060817803825,37.33417905640605,36.62418188670767,37.224300384521484,1736100
2016-02-04,37.11442338539764,37.46942524141647,37.06370791330093,37.300376892089844,1324700
2016-02-05,37.300371657582836,37.41870451820664,36.59882223484369,36.83549118041992,1723600
2016-02-08,36.57346109500875,36.83548612494896,35.973342684591834,36.70024490356445,1751500
2016-02-09,36.40441811166568,37.35953841911345,36.40441811166568,37.05525207519531,2364200
2016-02-10,37.08907164808987,37.84978447353663,36.894667151886935,37.43561935424805,1624700
2016-02-11,36.81858857016803,37.3172793917847,36.77632406759957,37.03834915161133,2923000
2016-02-12,37.190479309798725,37.86666919783861,36.59881194864093,37.359527587890625,2505500
2016-02-16,37.83288122784005,38.41609797027866,37.41026189532726,38.399192810058594,2611100
2016-02-17,38.46680261895372,38.55132840333722,38.12025496380383,38.23013687133789,2397100
2016-02-18,38.280845513566,38.65274922552757,38.02727465430454,38.55977249145508,1783700
2016-02-19,38.585144208933855,38.80490483095163,38.390736489346146,38.61050033569336,2032300
2016-02-22,38.76263127696567,39.05846340996382,38.71191581516809,38.92322540283203,1432100
2016-02-23,38.906319134866415,39.14298805881664,38.74572501359846,38.84715270996094,967300
2016-02-24,38.56823645108038,38.90632994096909,38.297760369437725,38.88097381591797,1201300
2016-02-25,38.98239785443659,39.09227975981682,38.635850206079475,39.075374603271484,1560600
2016-02-26,39.30359162711495,39.40501934785664,38.990854273969404,39.0584716796875,1602200
2016-02-29,39.02466319427772,39.11763995278715,38.627403259277344,38.627403259277344,1824600
2016-03-01,38.889410384291565,39.5148881067172,38.88095942051318,39.3796501159668,1531000
2016-03-02,39.39655483678276,39.7853636528949,39.23595750779836,39.776912689208984,1642600
2016-03-03,39.616335762772145,39.93752736182772,39.227526746422036,39.903717041015625,1741900
2016-03-04,39.903708141511146,39.93751845478271,39.50644824572154,39.80228042602539,2240100
2016-03-07,39.59941576337228,39.7262028067422,39.421916482117155,39.65013122558594,1253600
2016-03-08,39.50645561800104,39.760026566198654,39.066931136438065,39.41347885131836,1493200
2016-03-09,39.624783825435166,40.0304979394299,39.55716319427147,39.72621154785156,1566700
2016-03-10,39.84454491574524,39.98823714656228,39.278236632299,39.66704559326172,1180500
2016-03-11,40.03893708303275,40.157269928297474,39.82762750953769,39.97977066040039,1261100
2016-03-14,39.79382694424687,40.03894363914796,39.60787345733752,39.734657287597656,1486100
2016-03-15,39.45572584671805,40.216441640088966,39.45572584671805,40.10655975341797,1503300
2016-03-16,40.1150055308531,40.596791062912644,39.91215016173748,40.453102111816406,1184300
2016-03-17,40.461561166777635,40.63060949106508,40.334777341808504,40.562992095947266,1587100
2016-03-18,40.61371514347706,40.782763512748126,40.377049361095246,40.73204803466797,4448400
2016-03-21,40.7320235574043,40.79964415420898,40.571429476484454,40.715118408203125,895000
2016-03-22,40.47001697886434,40.71513367336312,40.16573062781345,40.24180221557617,1553700
2016-03-23,40.19108625302778,40.52072872115576,40.148824976865235,40.47001647949219,1317700
2016-03-24,40.4362049173379,40.68132482555439,40.4362049173379,40.67287063598633,1487300
2016-03-28,40.79966289163653,40.977162203274894,40.63061454631613,40.833473205566406,1100600
2016-03-29,40.79965008309031,41.21381501355787,40.68131724581387,41.18000793457031,1231100
2016-03-30,41.26506590033391,41.41815172855077,41.04394048432908,41.1204833984375,1091800
2016-03-31,41.14599689340688,41.214033231973445,40.49113050763604,40.525150299072266,2981400
2016-04-01,40.40608191051087,41.0694548807653,40.3210356743709,41.02693176269531,1577400
2016-04-04,40.01486355344127,40.15093947621671,39.27495092611891,39.35149383544922,4409600
2016-04-05,39.11335517776732,39.56410598754883,38.8667165955337,39.56410598754883,2874400
2016-04-06,39.598132459325306,39.904300852340626,39.0963518857835,39.35149383544922,1664100
2016-04-07,39.28345096712952,39.48756645637803,39.206908064199524,39.32597732543945,1326100
2016-04-08,39.53010280404287,39.74272168954933,39.36851361900839,39.45355987548828,1048000
2016-04-11,39.640660045318576,39.768229412378545,39.011306803848065,39.03682327270508,1256500
2016-04-12,39.07082403253984,39.16437681048919,38.93474814942396,39.062320709228516,1695800
2016-04-13,39.164387069819625,39.29195966304254,38.88373190675735,39.130367279052734,1789200
2016-04-14,39.13888998189406,39.394032029203274,39.002814007042,39.07085037231445,1489600
2016-04-15,39.28345578829678,39.47056140604549,39.147379860199365,39.24943923950195,1034600
2016-04-18,39.13036969134015,39.59813373245675,39.053826779548885,39.530094146728516,1436500
2016-04-19,39.5981266134257,39.7937355207684,39.487563928647496,39.504573822021484,1270500
2016-04-20,39.60663295541597,39.80224187766125,39.25793822544729,39.27494812011719,829800
2016-04-21,39.1558883375441,39.3600006174776,38.79018365466486,38.79868698120117,1808300
2016-04-22,38.84121293921583,39.0793482756051,38.747663363259306,38.90074920654297,1323800
2016-04-25,38.79867006802465,38.96876572335834,38.74764364243789,38.9177360534668,986600
2016-04-26,39.02831414999784,39.27495278555078,39.02831414999784,39.21541976928711,1103000
2016-04-27,39.22392648680596,39.57262128834413,39.17290003662878,39.538604736328125,1313800
2016-04-28,39.31748164890866,40.23599673854187,39.31748164890866,40.184967041015625,2753100
2016-04-29,40.22746922378309,40.41457477299619,39.75970859505517,40.0318603515625,2905500
2016-05-02,40.04889150386452,40.49964248157661,40.014871705163756,40.44861602783203,2205700
2016-05-03,40.36355578975103,40.389072254139585,39.793738912529406,40.09140396118164,2164600
2016-05-04,39.84477203807379,40.51664839696939,39.79374558934659,40.46562194824219,1521700
2016-05-05,40.38058123463297,40.712266200660544,40.16796233391714,40.346561431884766,1130000
2016-05-06,40.31252005901754,40.81430048560755,39.97232872955466,40.78878402709961,1120500
2016-05-09,40.79729756670083,41.214028609989306,40.559162297659036,41.145992279052734,1387800
2016-05-10,41.12898973158539,41.42665481567383,41.001417127372584,41.42665481567383,1098900
2016-05-11,41.426652375064116,41.49469195845075,41.12048073843604,41.34160614013672,1025400
2016-05-12,41.35010677399946,41.63076517073953,41.29908033408722,41.53721237182617,777600
2016-05-13,41.494693459342336,41.63927271280962,41.12898879617611,41.21403503417969,944300
2016-05-16,41.16300710020564,41.49469195845075,40.916368476887925,41.34160614013672,966600
2016-05-17,41.35861248048266,41.38412569990639,40.3805646413685,40.45710754394531,1809300
2016-05-18,40.44010770150895,40.950394926961835,40.26150863253834,40.54216384887695,1427300
2016-05-19,40.37206379850395,40.644215636775044,40.20196808850807,40.56767272949219,867200
2016-05-20,40.75477871768404,40.924874442818016,40.448610305610224,40.55916976928711,1354400
2016-05-23,40.65272656770438,40.65272656770438,40.42309780289654,40.54216384887695,1158000
2016-05-24,40.63570650159309,41.069450696915816,40.63570650159309,41.035430908203125,893600
