date,open,high,low,close,volume
2016-01-04,246.99415522077058,247.6945606902296,241.63815185484896,243.97006225585938,879600
2016-01-05,245.53563287372884,250.93282509725546,242.39619355798362,250.00994873046875,1440300
2016-01-06,246.9034659003506,255.67081615601046,246.2772176154842,254.7232208251953,1147500
2016-01-07,251.09763428634417,252.7209159725118,249.05410437717788,249.91107177734375,1151900
2016-01-08,250.9905407778353,257.32710621669315,250.75982165890997,255.26710510253906,1462700
2016-01-11,256.8738295502164,262.328707174602,254.91270493435746,257.8132019042969,1605900
2016-01-12,259.36232808431413,260.3840803527449,255.29998771937557,259.4941711425781,860600
2016-01-13,258.9338969399654,260.54895594976654,251.06470259230088,251.7980499267578,1222900
2016-01-14,252.20176172279716,259.97207801957114,244.96704055746244,256.2558288574219,3697900
2016-01-15,251.3282996241701,255.4153334218907,247.0352406376849,249.82861328125,1256300
2016-01-19,254.20417112367485,254.56673337946114,238.72944171234653,243.17079162597656,1831600
2016-01-20,239.65226215484964,244.93410749038833,232.24450695079935,242.552734375,1383600
2016-01-21,242.49507353138455,243.36851190323142,236.74354195289692,238.77882385253906,860400
2016-01-22,242.0088608706275,246.00524159251768,240.08067833688122,244.7692413330078,1268800
2016-01-25,244.11831303768614,252.3995051837668,243.72278387965136,247.1423797607422,1369700
2016-01-26,250.6444355185155,252.1358742300917,247.10124385878683,250.19949340820312,1045200
2016-01-27,250.69392427595767,253.75920738884167,244.7446391806587,246.84585571289062,1089600
2016-01-28,248.23012812361216,255.40716478701333,243.50037372923143,247.38140869140625,1032400
2016-01-29,248.29606906439807,256.12407411276416,247.20840747428133,255.90985107421875,1145300
2016-02-01,255.48136663946872,260.22761796898396,254.51730005472453,256.6267395019531,812200
2016-02-02,253.73434474897755,258.62890735452555,253.1822787640298,257.5741882324219,1013500
2016-02-03,258.3241308026308,259.46125540185227,250.77628396319437,255.06109619140625,1268100
2016-02-04,257.2282003995813,258.80201893962834,251.61673487965612,254.1629180908203,1032900
