date,gross_exposure
2019-05-13,0.8596615326415955
2019-05-14,0.8617323658134818
2019-05-15,0.9594016643852193
2019-05-16,0.9597998077768758
2019-05-17,0.95954877900031
2019-05-20,0.9594952129554861
2019-05-21,0.9600119366027744
2019-05-22,0.9599526116816705
2019-05-23,0.9593565134984959
2019-05-24,0.959450039158373
2019-05-28,0.9592764958044031
2019-05-29,0.9591465440680004
2019-05-30,0.9592631969704987
2019-05-31,0.9590269255585472
2019-06-03,0.9587296360544691
2019-06-04,0.8599764268354795
2019-06-05,0.8611996132562273
2019-06-06,0.7709958949105907
2019-06-07,0.6758597191409449
2019-06-10,0.49616290823952824
2019-06-11,0.4931414461864405
2019-06-12,0.4945452185782514
2019-06-13,0.3000280905863787
2019-06-14,0.10282950617026913
2019-06-17,0.10428556995275991
2019-06-18,0.10446233649342795
2019-06-19,0.2994179455343167
2019-06-20,0.3031710907160588
2019-06-21,0.30185349971135095
2019-06-24,0.30212318403876626
2019-06-25,0.3001979521177052
2019-06-26,0.30048476455901624
2019-06-27,0.19703428499278863
2019-06-28,0.19873602208745494
2019-07-01,0.20129054941960742
2019-07-02,0.2006752858132809
2019-07-03,0.2015107813872799
2019-07-05,0.2010122929497142
2019-07-08,0.19936222480968527
2019-07-09,0.199176695364547
2019-07-10,0.19997975310771332
2019-07-11,0.1987907908663537
2019-07-12,0.20040786052375686
2019-07-15,0.2000545292812715
2019-07-16,0.1988665187069714
2019-07-17,0.19951812204071032
2019-07-18,0.19954232951541606
2019-07-19,0.19841771657275203
2019-07-22,0.1994288026007016
2019-07-23,0.20016236656411263
2019-07-24,0.2974850509461665
2019-07-25,0.39186967547027285
2019-07-26,0.48629125316631894
2019-07-29,0.48825803592394257
2019-07-30,0.48705232158268125
2019-07-31,0.5786070549997128
2019-08-01,0.5717130082446674
2019-08-02,0.6665555170494406
2019-08-05,0.6615077972872625
2019-08-06,0.6647725697176082
2019-08-07,0.6658608634412785
2019-08-08,0.670133096705549
2019-08-09,0.6697783807336686
2019-08-12,0.6686289733515058
2019-08-13,0.6701225856935537
2019-08-14,0.5776182936648934
2019-08-15,0.49309272484217725
2019-08-16,0.4948875031560627
2019-08-19,0.591354135453091
2019-08-20,0.5907290337919343
2019-08-21,0.6853599572002664
2019-08-22,0.6855341649946345
2019-08-23,0.6801472773555979
2019-08-26,0.683194830209545
2019-08-27,0.6833735559075534
2019-08-28,0.6838800007663389
2019-08-29,0.6858906271427766
2019-08-30,0.7776601903296295
2019-09-03,0.7767166076105705
2019-09-04,0.77904598312391
2019-09-05,0.6776624138802516
2019-09-06,0.5816615390837871
2019-09-09,0.48208080963003036
2019-09-10,0.480764857506006
2019-09-11,0.48125409575056677
2019-09-12,0.48357500587723173
2019-09-13,0.2842702727531474
2019-09-16,0.28134291076530943
2019-09-17,0.2833564598382588
2019-09-18,0.28323328062190056
2019-09-19,0.2826274732146973
2019-09-20,0.2809023349390504
2019-09-23,0.28252325692838476
2019-09-24,0.28095428056002497
2019-09-25,0.2821722849336017
2019-09-26,0.28170833457010824
2019-09-27,0.27964870408627235
2019-09-30,0.2809481697000251
2019-10-01,0.1845200186059353
2019-10-02,0.27853091686761366
2019-10-03,0.18915421109970756
2019-10-04,0.19158375551189558
2019-10-07,0.19078493399121935
2019-10-08,0.18996096702899026
2019-10-09,0.19032371912638454
2019-10-10,0.18983840588966963
2019-10-11,0.19021068839379945
2019-10-14,0.09498573790716607
2019-10-15,0.09391929953916113
2019-10-16,0.09362320815339145
2019-10-17,0.09450034477324208
2019-10-18,0.192387941563554
2019-10-21,0.19225696332655012
2019-10-22,0.18755847983536128
2019-10-23,0.28467385762915903
2019-10-24,0.5672839481056758
2019-10-25,0.5741955988978965
2019-10-28,0.5760811828730945
2019-10-29,0.5759290636461984
2019-10-30,0.5776471063477275
2019-10-31,0.766933419855198
2019-11-01,0.7685699999521325
2019-11-04,0.8631647669880218
2019-11-05,0.8630061355302884
2019-11-06,0.8634638717026668
2019-11-07,0.8637213602211619
2019-11-08,0.959458723757646
2019-11-11,0.9593766981249164
2019-11-12,0.9594786034263307
2019-11-13,0.8657725135959331
2019-11-14,0.8662114856522019
2019-11-15,0.9593169290345276
2019-11-18,0.9595011032407578
2019-11-19,0.9595255360290739
2019-11-20,0.9594074823369356
2019-11-21,0.9590967747363306
2019-11-22,0.9591314980681077
2019-11-25,0.9597372487046514
2019-11-26,0.9599165134769545
2019-11-27,0.960033583632218
2019-11-29,0.9598640715930803
2019-12-02,0.8604711181538622
2019-12-03,0.859977896899701
2019-12-04,0.8601720107338378
2019-12-05,0.6818780839925096
2019-12-06,0.5828569159758953
2019-12-09,0.4895493733799551
2019-12-10,0.489900151182601
2019-12-11,0.4916082500952172
2019-12-12,0.49164085557398524
2019-12-13,0.3032571063615942
2019-12-16,0.3052059916575013
2019-12-17,0.19710427070813252
2019-12-18,0.19479450800980436
2019-12-19,0.1957317463899673
2019-12-20,0.19820302246655214
2019-12-23,0.09166951667710509
2019-12-24,0.0922417134783777
2019-12-26,0.09198295186547321
2019-12-27,0.09179219099571088
2019-12-30,0.09146498581847483
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.09496299208898074
2020-01-17,0.09431380959874806
2020-01-21,0.0949029746268917
2020-01-22,0.09492012328544329
2020-01-23,0.09459704771860968
2020-01-24,0.09269107979061672
2020-01-27,0.09017963186881191
2020-01-28,0.09069341855729547
2020-01-29,0.08983582130883545
2020-01-30,0.08928055357979307
2020-01-31,0.08680544754236846
2020-02-03,0.2782424777748316
2020-02-04,0.2824646071645499
2020-02-05,0.2849237303056717
2020-02-06,0.28426843087889403
2020-02-07,0.2836382951295617
2020-02-10,0.2851726552148157
2020-02-11,0.2869838276281345
2020-02-12,0.2885872335809107
2020-02-13,0.2877809444395367
2020-02-14,0.48129735020553593
2020-02-18,0.48146874865410144
2020-02-19,0.48245493851126514
2020-02-20,0.4815179355275419
2020-02-21,0.4808103842152181
2020-02-24,0.4714248027390648
2020-02-25,0.3769315212979318
2020-02-26,0.37641073856756435
2020-02-27,0.2813053319543968
2020-02-28,0.2792919007400635
2020-03-02,0.28236148957145935
2020-03-03,0.18899863615334386
2020-03-04,0.1989441615862075
2020-03-05,0.19361286194065833
2020-03-06,0.19105188031103787
2020-03-09,0.09405950449004112
2020-03-10,0.09825309445963196
2020-03-11,0.0943271080820114
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.06370559143300814
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
