symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,exit_reason,regime,ret_pct
ROP,2018-10-26,2018-10-29,2018-12-12,289.33,284.35,27.0,-0.017212179863823174,-0.019176772716275492,7819.72972972973,scheduled,RISK_OFF,-1.9176772716275492
AKAM,2018-10-29,2018-10-30,2018-12-13,69.97,67.25,113.0,-0.03887380305845356,-0.0407950943261397,7914.524524524524,scheduled,RISK_OFF,-4.07950943261397
OKE,2018-10-31,2018-11-01,2018-11-23,65.92,59.328,235.0,-0.09999999999999998,-0.10179910000000014,15506.706706706707,stop_loss,NORMAL,-10.179910000000014
EPAM,2018-11-01,2018-11-02,2018-12-17,128.42,115.57799999999999,120.0,-0.09999999999999998,-0.10179909999999992,15425.825825825823,stop_loss,NORMAL,-10.179909999999992
GNRC,2018-11-01,2018-11-02,2018-12-18,54.43,51.43,284.0,-0.055116663604629745,-0.05700548539408412,15473.593593593594,scheduled,NORMAL,-5.7005485394084126
DXCM,2018-11-07,2018-11-08,2018-11-19,35.9,32.31,441.0,-0.09999999999999987,-0.10179909999999992,15847.747747747748,stop_loss,NORMAL,-10.179909999999992
WDAY,2018-11-29,2018-11-30,2019-01-16,155.15,165.34,95.0,0.06567837576538826,0.06354808469223339,14754.004004004004,scheduled,NORMAL,6.354808469223339
UNH,2019-01-15,2019-01-16,2019-03-01,258.73,246.15,46.0,-0.048622115719089476,-0.05052392010976703,11913.493493493495,scheduled,NORMAL,-5.052392010976703
HCA,2019-01-29,2019-01-30,2019-03-08,138.23,124.407,86.0,-0.09999999999999998,-0.10179909999999981,11899.679679679679,stop_loss,NORMAL,-10.179909999999982
LHX,2019-01-29,2019-01-30,2019-03-14,155.82,160.44,77.0,0.029649595687331498,0.027591326145552486,12010.15015015015,scheduled,NORMAL,2.7591326145552486
META,2019-01-30,2019-01-31,2019-03-15,165.6,165.98,72.0,0.002294685990338108,0.0002910989130435748,11935.135135135133,scheduled,NORMAL,0.029109891304357483
COP,2019-01-31,2019-02-01,2019-03-18,68.34,67.61,176.0,-0.010681884694176191,-0.012659531606672436,12039.87987987988,scheduled,NORMAL,-1.2659531606672436
DECK,2019-01-31,2019-02-01,2019-03-18,24.17,24.1,499.0,-0.002896152254861395,-0.004889362846503986,12072.902902902904,scheduled,NORMAL,-0.4889362846503986
UPS,2019-01-31,2019-02-01,2019-03-18,105.72,110.69,114.0,0.047010972379871285,0.044917997446084046,12064.144144144144,scheduled,NORMAL,4.491799744608405
AZO,2019-02-26,2019-02-27,2019-04-10,900.0,1060.17,13.0,0.17796666666666683,0.1756119113000001,11711.711711711712,scheduled,NORMAL,17.561191130000008
CSGP,2019-02-26,2019-02-27,2019-04-10,44.5,47.87,273.0,0.07573033707865173,0.07357995213483148,12160.66066066066,scheduled,NORMAL,7.357995213483148
LULU,2019-03-27,2019-03-28,2019-05-10,169.15,173.68,70.0,0.02678096364173821,0.024728428495418342,11852.352352352353,scheduled,NORMAL,2.472842849541834
DHR,2019-04-18,2019-04-22,2019-06-04,111.27,117.4,109.0,0.05509121955603491,0.05298209220814232,12140.570570570571,scheduled,NORMAL,5.298209220814232
EBAY,2019-04-23,2019-04-24,2019-06-06,38.0,36.81,321.0,-0.031315789473684186,-0.03325218921052642,12210.21021021021,scheduled,NORMAL,-3.3252189210526417
NOW,2019-04-24,2019-04-25,2019-06-07,261.02,274.55,46.0,0.05183510842081085,0.04973249003907765,12018.938938938938,scheduled,NORMAL,4.973249003907765
COF,2019-04-25,2019-04-26,2019-06-10,90.7,90.43,135.0,-0.0029768467475193017,-0.004969896030870835,12256.756756756757,scheduled,NORMAL,-0.4969896030870835
CTRA,2019-04-26,2019-04-29,2019-06-10,26.8,24.12,458.0,-0.09999999999999998,-0.10179909999999981,12286.686686686686,stop_loss,NORMAL,-10.179909999999982
FIS,2019-04-30,2019-05-01,2019-06-13,115.77,120.84,106.0,0.04379372894532274,0.04170718528116102,12283.903903903903,scheduled,NORMAL,4.170718528116102
MA,2019-04-30,2019-05-01,2019-06-13,254.9,261.2,48.0,0.02471557473519015,0.02266716830129445,12247.447447447448,scheduled,NORMAL,2.266716830129445
