symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,exit_reason,regime,is_satellite,ret_pct
PANW,2023-11-15,2023-11-16,2024-01-02,120.0,144.46,330.0,0.2038333333333333,0.19902281533333332,39679.35871743487,scheduled,NORMAL,True,19.902281533333333
CCL,2023-12-21,2023-12-22,2024-02-07,19.14,15.72,4527.0,-0.17868338557993735,-0.18196536677115993,86820.42084168337,scheduled,NORMAL,False,-18.196536677115994
SYK,2024-01-30,2024-01-31,2024-03-14,339.0,355.64,248.0,0.04908554572271373,0.0448933998820058,84240.48096192385,scheduled,NORMAL,False,4.48933998820058
ETN,2024-02-01,2024-02-02,2024-03-18,266.13,298.75,317.0,0.1225716754969377,0.11808587908165191,84532.27454909819,scheduled,NORMAL,False,11.80858790816519
HIG,2024-02-01,2024-02-02,2024-03-18,89.09,99.65,949.0,0.11853182175328314,0.114062168593557,84715.84168336674,scheduled,NORMAL,False,11.4062168593557
SPG,2024-02-05,2024-02-06,2024-03-20,137.49,155.4,612.0,0.1302640192013964,0.1257474841806676,84312.50501002005,scheduled,NORMAL,False,12.574748418066761
WM,2024-02-12,2024-02-13,2024-03-27,196.7,213.97,433.0,0.08779867819013742,0.08345183467208939,85341.78356713426,scheduled,NORMAL,False,8.345183467208939
HWM,2024-02-13,2024-02-14,2024-03-28,62.57,68.43,1358.0,0.0936551062809654,0.0892848604762666,85140.34068136272,scheduled,NORMAL,False,8.92848604762666
PANW,2024-02-20,2024-02-21,2024-04-04,137.6,132.6,630.0,-0.036337209302325535,-0.04018800581395343,86861.72344689378,scheduled,NORMAL,False,-4.018800581395343
AXON,2024-02-27,2024-02-28,2024-04-11,280.7,324.09,323.0,0.15457784111150685,0.1499641480584255,90847.79559118235,scheduled,NORMAL,False,14.996414805842551
CRM,2024-02-28,2024-02-29,2024-04-12,300.0,294.32,309.0,-0.018933333333333358,-0.0228536757333333,92885.77154308617,scheduled,NORMAL,False,-2.28536757333333
NRG,2024-02-28,2024-02-29,2024-04-12,54.7,73.93,1695.0,0.3515539305301645,0.34615312102376605,92902.30460921844,scheduled,NORMAL,False,34.615312102376606
MS,2024-04-16,2024-04-17,2024-05-30,90.13,97.23,1090.0,0.07877510262953513,0.07446431731942749,98438.57715430862,scheduled,NORMAL,False,7.446431731942749
VRSK,2024-05-01,2024-05-02,2024-06-14,234.0,264.37,421.0,0.1297863247863249,0.12527169863247867,98711.42284569138,scheduled,NORMAL,False,12.527169863247867
PH,2024-05-02,2024-05-03,2024-06-17,536.49,506.03,183.0,-0.056776454360752404,-0.06054557564912677,98374.41883767534,scheduled,NORMAL,False,-6.0545575649126775
VRTX,2024-05-06,2024-05-07,2024-06-20,406.42,471.38,246.0,0.15983465380640705,0.15519995452979662,100179.67935871745,scheduled,NORMAL,False,15.519995452979662
ANET,2024-05-07,2024-05-08,2024-06-21,70.79,84.34,1422.0,0.1914112162734849,0.18665033705325618,100865.11022044088,scheduled,NORMAL,False,18.66503370532562
ADBE,2024-06-13,2024-06-14,2024-07-30,530.25,538.71,201.0,0.015954738330975937,0.011894983196605535,106793.8376753507,scheduled,NORMAL,False,1.1894983196605535
LMT,2024-07-23,2024-07-24,2024-09-05,505.0,568.59,211.0,0.12592079207920803,0.12142161259405948,106768.53707414829,scheduled,NORMAL,False,12.142161259405949
NOW,2024-07-24,2024-07-25,2024-09-06,789.33,825.04,135.0,0.0452409005105594,0.041064117872119166,106773.09619238478,scheduled,NORMAL,False,4.106411787211917
HIG,2024-07-25,2024-07-26,2024-09-09,106.65,116.91,1010.0,0.09620253164556947,0.0918221063291138,107932.36472945892,scheduled,NORMAL,False,9.182210632911382
HWM,2024-07-30,2024-07-31,2024-09-12,94.38,94.23,1151.0,-0.0015893197711378537,-0.005578968849332289,108849.07815631262,scheduled,NORMAL,False,-0.5578968849332289
PSX,2024-07-30,2024-07-31,2024-09-12,149.03,125.72,728.0,-0.1564114607797088,-0.15978244058243307,108711.2625250501,scheduled,NORMAL,False,-15.978244058243307
UBER,2024-08-06,2024-08-07,2024-09-19,65.56,75.28,796.0,0.14826113483831604,0.14367268334350203,52290.34068136273,scheduled,RISK_OFF,False,14.367268334350204
CF,2024-08-07,2024-08-08,2024-09-20,77.19,81.61,586.0,0.057261303277626574,0.0530364871097293,45323.9879759519,scheduled,RISK_OFF,False,5.30364871097293
GPN,2024-08-07,2024-08-08,2024-09-20,100.42,110.69,1.0,0.10227046405098572,0.09786579127663808,100.62124248496994,scheduled,RISK_OFF,False,9.786579127663808
PH,2024-08-08,2024-08-09,2024-09-23,571.11,618.72,187.0,0.0833639754162947,0.07903485297053092,107011.59318637275,scheduled,RISK_OFF,False,7.903485297053092
ORCL,2024-09-09,2024-09-10,2024-10-22,154.23,175.31,707.0,0.13667898593010452,0.1321368167023278,109259.12825651301,scheduled,NORMAL,False,13.21368167023278
APH,2024-10-23,2024-10-24,2024-12-06,69.46,74.21,1633.0,0.06838468183126989,0.06411541664267206,113655.49098196391,scheduled,NORMAL,False,6.411541664267206
TMUS,2024-10-23,2024-10-24,2024-12-06,223.4,243.78,507.0,0.09122649955237239,0.08686595846016121,113490.78156312625,scheduled,NORMAL,False,8.686595846016122
DECK,2024-10-24,2024-10-25,2024-12-09,169.95,201.55,672.0,0.18593704030597258,0.18119803589290973,114435.27054108217,scheduled,NORMAL,False,18.119803589290974
WDC,2024-10-24,2024-10-25,2024-12-09,54.85,53.45,2084.0,-0.025524156791248864,-0.029418162260711034,114536.47294589179,scheduled,NORMAL,False,-2.9418162260711034
GOOG,2024-10-29,2024-10-30,2024-12-12,182.41,193.63,615.0,0.0615097856477167,0.05726799254426851,112406.9639278557,scheduled,NORMAL,False,5.726799254426851
GOOGL,2024-10-29,2024-10-30,2024-12-12,180.68,191.96,620.0,0.06243081691388097,0.05818534336949299,112246.09218436874,scheduled,NORMAL,False,5.818534336949299
PAYC,2024-10-30,2024-10-31,2024-12-13,189.68,234.5,23.0,0.23629270350063258,0.23135247785744406,4371.382765531062,scheduled,NORMAL,False,23.135247785744404
