date,nav
2018-09-04,155072.18277875477
2018-09-05,152422.82277875478
2018-09-06,151705.11277875476
2018-09-07,150901.46715875476
2018-09-10,150686.47295875475
2018-09-11,152196.74295875477
2018-09-12,153160.24295875477
2018-09-13,152580.5379187548
2018-09-14,152905.7306387548
2018-09-17,152767.7706387548
2018-09-18,153258.7806387548
2018-09-19,153989.9006387548
2018-09-20,153690.8942587548
2018-09-21,154027.56775875483
2018-09-24,154027.56775875483
2018-09-25,154027.56775875483
2018-09-26,154027.56775875483
2018-09-27,154027.56775875483
2018-09-28,154027.56775875483
2018-10-01,154027.56775875483
2018-10-02,154027.56775875483
2018-10-03,154027.56775875483
2018-10-04,154027.56775875483
2018-10-05,154027.56775875483
2018-10-08,154027.56775875483
2018-10-09,154027.56775875483
2018-10-10,154027.56775875483
2018-10-11,154027.56775875483
2018-10-12,154027.56775875483
2018-10-15,154027.56775875483
2018-10-16,154027.56775875483
2018-10-17,153175.94609542817
2018-10-18,152449.3760954282
2018-10-19,152207.1860954282
2018-10-22,152333.54609542817
2018-10-23,151807.04609542817
2018-10-24,150953.61421166064
2018-10-25,152011.62593510753
2018-10-26,150286.62932188108
2018-10-29,149560.09932188108
2018-10-30,150882.1093218811
2018-10-31,152071.81932188108
2018-11-01,154157.89932188106
2018-11-02,154641.60537398528
2018-11-05,153375.8953739853
2018-11-06,154709.2753739853
2018-11-07,157338.00537398527
2018-11-08,156935.71958240212
2018-11-09,156398.9795824021
2018-11-12,153556.69958240213
2018-11-13,153805.96958240212
2018-11-14,154474.9295824021
2018-11-15,156350.68958240212
2018-11-16,156545.2995824021
2018-11-19,153376.32958240213
2018-11-20,152023.6495824021
2018-11-21,152049.1595824021
2018-11-23,152508.96958240212
2018-11-26,154588.4195824021
2018-11-27,155331.26958240214
2018-11-28,158104.8495824021
2018-11-29,157557.31406240212
2018-11-30,157626.8640624021
2018-12-03,160251.1640624021
2018-12-04,156815.0340624021
2018-12-06,157038.44406240212
2018-12-07,152183.5372468911
2018-12-10,153717.03124689107
2018-12-11,154313.7956068911
2018-12-12,155670.52560689108
2018-12-13,155196.27560689108
2018-12-14,154147.30560689108
2018-12-17,153014.6056068911
2018-12-18,152444.86070689108
2018-12-19,151677.0407068911
2018-12-20,151117.80070689108
2018-12-21,150896.92070689108
2018-12-24,149847.74936689108
2018-12-26,151761.12936689108
2018-12-27,151984.49936689108
2018-12-28,151902.1993668911
2018-12-31,152042.5493668911
2019-01-02,152215.53936689108
2019-01-03,150994.3693668911
2019-01-04,151702.3593668911
2019-01-07,152752.68936689108
2019-01-08,152894.52936689107
2019-01-09,153553.21936689108
2019-01-10,153238.5193668911
2019-01-11,153459.77936689107
2019-01-14,154080.1693668911
2019-01-15,154582.5793668911
2019-01-16,154477.27936689107
2019-01-17,154989.9893668911
2019-01-18,156088.9293668911
2019-01-22,155655.37936689108
2019-01-23,155571.73876689107
2019-01-24,155571.73876689107
2019-01-25,155571.73876689107
2019-01-28,155571.73876689107
2019-01-29,155571.73876689107
2019-01-30,155571.73876689107
2019-01-31,155571.73876689107
2019-02-01,155571.73876689107
2019-02-04,155571.73876689107
2019-02-05,155571.73876689107
2019-02-06,155571.73876689107
2019-02-07,155571.73876689107
2019-02-08,155571.73876689107
2019-02-11,155571.73876689107
2019-02-12,155571.73876689107
2019-02-13,155571.73876689107
2019-02-14,155571.73876689107
2019-02-15,155571.73876689107
2019-02-19,155571.73876689107
2019-02-20,155571.73876689107
2019-02-21,155571.73876689107
2019-02-22,155571.73876689107
2019-02-25,155571.73876689107
2019-02-26,155571.73876689107
2019-02-27,155571.73876689107
2019-02-28,155571.73876689107
2019-03-01,155571.73876689107
2019-03-04,155571.73876689107
2019-03-05,155571.73876689107
2019-03-06,155571.73876689107
2019-03-07,155571.73876689107
2019-03-08,155571.73876689107
2019-03-11,155571.73876689107
2019-03-12,155571.73876689107
2019-03-13,155571.73876689107
2019-03-14,155571.73876689107
2019-03-15,155571.73876689107
2019-03-18,155571.73876689107
2019-03-19,155571.73876689107
2019-03-20,155571.73876689107
2019-03-21,155571.73876689107
2019-03-22,155571.73876689107
2019-03-25,155571.73876689107
2019-03-26,155571.73876689107
2019-03-27,155571.73876689107
2019-03-28,155571.73876689107
2019-03-29,155571.73876689107
2019-04-01,155571.73876689107
2019-04-02,155571.73876689107
2019-04-03,155571.73876689107
2019-04-04,155571.73876689107
2019-04-05,155571.73876689107
2019-04-08,155571.73876689107
2019-04-09,155571.73876689107
2019-04-10,155571.73876689107
2019-04-11,155571.73876689107
2019-04-12,155571.73876689107
2019-04-15,155571.73876689107
2019-04-16,155571.73876689107
2019-04-17,155571.73876689107
2019-04-18,155571.73876689107
2019-04-22,155571.73876689107
2019-04-23,155571.73876689107
2019-04-24,155571.73876689107
2019-04-25,155571.73876689107
2019-04-26,155571.73876689107
2019-04-29,155571.73876689107
2019-04-30,155571.73876689107
2019-05-01,155571.73876689107
2019-05-02,155571.73876689107
2019-05-03,155571.73876689107
2019-05-06,155571.73876689107
2019-05-07,155571.73876689107
2019-05-08,155571.73876689107
2019-05-09,155571.73876689107
2019-05-10,155571.73876689107
2019-05-13,155571.73876689107
2019-05-14,155571.73876689107
2019-05-15,155571.73876689107
2019-05-16,155571.73876689107
2019-05-17,155571.73876689107
2019-05-20,155571.73876689107
2019-05-21,155571.73876689107
2019-05-22,155571.73876689107
2019-05-23,155571.73876689107
2019-05-24,155571.73876689107
2019-05-28,155571.73876689107
2019-05-29,155571.73876689107
2019-05-30,155571.73876689107
2019-05-31,155571.73876689107
2019-06-03,155571.73876689107
2019-06-04,155571.73876689107
2019-06-05,155571.73876689107
2019-06-06,155571.73876689107
2019-06-07,155571.73876689107
2019-06-10,155571.73876689107
2019-06-11,155571.73876689107
2019-06-12,155571.73876689107
2019-06-13,155571.73876689107
2019-06-14,155571.73876689107
2019-06-17,155571.73876689107
2019-06-18,155571.73876689107
2019-06-19,155571.73876689107
2019-06-20,155571.73876689107
2019-06-21,155571.73876689107
2019-06-24,155571.73876689107
2019-06-25,155571.73876689107
2019-06-26,155571.73876689107
2019-06-27,155571.73876689107
2019-06-28,155571.73876689107
2019-07-01,155571.73876689107
2019-07-02,155571.73876689107
2019-07-03,155571.73876689107
2019-07-05,155571.73876689107
2019-07-08,155571.73876689107
2019-07-09,155571.73876689107
2019-07-10,155571.73876689107
2019-07-11,155571.73876689107
2019-07-12,155571.73876689107
2019-07-15,155571.73876689107
2019-07-16,155571.73876689107
2019-07-17,155571.73876689107
2019-07-18,155571.73876689107
2019-07-19,155571.73876689107
2019-07-22,155571.73876689107
2019-07-23,155571.73876689107
2019-07-24,155571.73876689107
2019-07-25,155571.73876689107
2019-07-26,155571.73876689107
2019-07-29,155571.73876689107
2019-07-30,155571.73876689107
2019-07-31,155571.73876689107
2019-08-01,155571.73876689107
2019-08-02,155571.73876689107
2019-08-05,155571.73876689107
2019-08-06,155571.73876689107
2019-08-07,155571.73876689107
2019-08-08,155571.73876689107
2019-08-09,155571.73876689107
2019-08-12,155571.73876689107
2019-08-13,155571.73876689107
2019-08-14,155571.73876689107
2019-08-15,155571.73876689107
2019-08-16,155571.73876689107
2019-08-19,155571.73876689107
2019-08-20,155571.73876689107
2019-08-21,155571.73876689107
2019-08-22,155571.73876689107
2019-08-23,155571.73876689107
2019-08-26,155571.73876689107
2019-08-27,155571.73876689107
2019-08-28,155571.73876689107
2019-08-29,155571.73876689107
2019-08-30,155571.73876689107
2019-09-03,155571.73876689107
2019-09-04,155571.73876689107
2019-09-05,155571.73876689107
2019-09-06,155571.73876689107
2019-09-09,155571.73876689107
2019-09-10,155571.73876689107
2019-09-11,155571.73876689107
2019-09-12,155571.73876689107
2019-09-13,155571.73876689107
2019-09-16,155571.73876689107
2019-09-17,155571.73876689107
2019-09-18,155571.73876689107
2019-09-19,155571.73876689107
2019-09-20,155571.73876689107
2019-09-23,155571.73876689107
2019-09-24,155571.73876689107
2019-09-25,155571.73876689107
2019-09-26,155571.73876689107
2019-09-27,155571.73876689107
2019-09-30,155571.73876689107
2019-10-01,155571.73876689107
2019-10-02,155571.73876689107
2019-10-03,155634.04143222174
2019-10-04,155778.10143222174
2019-10-07,155754.58143222175
2019-10-08,155726.65143222173
2019-10-09,155709.01143222174
2019-10-10,155684.02143222175
2019-10-11,155635.51143222174
2019-10-14,155703.13143222174
2019-10-15,155813.38143222174
2019-10-16,156034.71754444618
2019-10-17,156098.20754444617
2019-10-18,156088.25754444618
2019-10-21,156150.4175444462
2019-10-22,156173.87754444618
2019-10-23,156310.75754444618
2019-10-24,156309.25754444618
2019-10-25,156383.39754444617
2019-10-28,156285.45754444617
2019-10-29,156160.25754444618
2019-10-30,156280.9175444462
2019-10-31,156094.62754444618
2019-11-01,156424.71754444618
2019-11-04,156333.76754444616
2019-11-05,156306.40754444618
2019-11-06,156567.72754444618
2019-11-07,157158.7473039652
2019-11-08,155747.59730396522
2019-11-11,155850.91730396522
2019-11-12,155448.97730396522
2019-11-13,155589.89730396523
2019-11-14,155432.42374396522
2019-11-15,155697.36374396522
2019-11-18,155808.12374396523
2019-11-19,155783.98374396522
2019-11-20,156121.45374396522
2019-11-21,155823.59374396523
2019-11-22,155953.12374396523
2019-11-25,156157.26374396522
2019-11-26,155821.49374396523
2019-11-27,155179.45376396523
2019-11-29,155105.6537639652
2019-12-02,154832.5937639652
2019-12-03,154935.91376396522
2019-12-04,155286.46376396524
2019-12-05,155574.2837639652
2019-12-06,155452.51376396522
2019-12-09,155260.63376396522
2019-12-10,154972.8137639652
2019-12-11,155020.7837639652
2019-12-12,155559.52376396523
2019-12-13,155426.6837639652
2019-12-16,155692.36376396523
2019-12-17,155511.55376396523
2019-12-18,155515.2437639652
2019-12-19,155880.55376396523
2019-12-20,155995.73342396523
2019-12-23,155995.73342396523
2019-12-24,155995.73342396523
2019-12-26,155995.73342396523
2019-12-27,155995.73342396523
2019-12-30,155995.73342396523
2019-12-31,155995.73342396523
2020-01-02,155995.73342396523
2020-01-03,155995.73342396523
2020-01-06,155995.73342396523
2020-01-07,155995.73342396523
2020-01-08,155995.73342396523
2020-01-09,155995.73342396523
2020-01-10,155995.73342396523
2020-01-13,155995.73342396523
2020-01-14,155995.73342396523
2020-01-15,155995.73342396523
2020-01-16,155995.73342396523
2020-01-17,155995.73342396523
2020-01-21,155995.73342396523
2020-01-22,155995.73342396523
2020-01-23,155995.73342396523
2020-01-24,155995.73342396523
2020-01-27,155995.73342396523
2020-01-28,155995.73342396523
2020-01-29,155934.3115401977
2020-01-30,155899.2215401977
2020-01-31,154754.01154019768
2020-02-03,154687.0215401977
2020-02-04,155497.2815401977
2020-02-05,155704.6315401977
2020-02-06,156004.4915401977
2020-02-07,155592.98154019768
2020-02-10,155714.20154019768
2020-02-11,155557.89154019768
2020-02-12,156163.9915401977
2020-02-13,155978.9715401977
2020-02-14,155985.35154019768
2020-02-18,155510.04154019768
2020-02-19,155880.0815401977
2020-02-20,155615.3115401977
2020-02-21,155034.73154019768
2020-02-24,153851.2415401977
2020-02-25,153044.17154019768
2020-02-26,153407.8315401977
2020-02-27,151883.01154019768
2020-02-28,151870.2515401977
2020-03-02,153899.0915401977
2020-03-03,153143.0615401977
2020-03-04,154214.9015401977
2020-03-05,153430.1615401977
2020-03-06,153120.73154019768
2020-03-09,151296.0515401977
2020-03-10,152824.0615401977
2020-03-11,152036.1315401977
2020-03-12,149827.3372601977
2020-03-13,149827.3372601977
2020-03-16,149827.3372601977
2020-03-17,149827.3372601977
2020-03-18,149827.3372601977
2020-03-19,149827.3372601977
2020-03-20,149827.3372601977
2020-03-23,149827.3372601977
2020-03-24,149827.3372601977
2020-03-25,149827.3372601977
2020-03-26,149827.3372601977
2020-03-27,149827.3372601977
2020-03-30,149827.3372601977
2020-03-31,149827.3372601977
2020-04-01,149827.3372601977
2020-04-02,149827.3372601977
2020-04-03,149827.3372601977
2020-04-06,149827.3372601977
2020-04-07,149827.3372601977
2020-04-08,149827.3372601977
2020-04-09,149827.3372601977
2020-04-13,149827.3372601977
2020-04-14,149827.3372601977
2020-04-15,149827.3372601977
2020-04-16,149827.3372601977
2020-04-17,149827.3372601977
2020-04-20,149827.3372601977
2020-04-21,149827.3372601977
2020-04-22,149827.3372601977
2020-04-23,149827.3372601977
2020-04-24,149827.3372601977
2020-04-27,149827.3372601977
2020-04-28,149827.3372601977
2020-04-29,149827.3372601977
2020-04-30,149827.3372601977
2020-05-01,149827.3372601977
2020-05-04,149827.3372601977
2020-05-05,149827.3372601977
2020-05-06,149827.3372601977
2020-05-07,149827.3372601977
2020-05-08,149827.3372601977
2020-05-11,149827.3372601977
2020-05-12,149827.3372601977
2020-05-13,149827.3372601977
2020-05-14,149827.3372601977
2020-05-15,149827.3372601977
2020-05-18,149827.3372601977
2020-05-19,149827.3372601977
2020-05-20,149827.3372601977
2020-05-21,149827.3372601977
2020-05-22,149827.3372601977
2020-05-26,149827.3372601977
2020-05-27,149827.3372601977
2020-05-28,149827.3372601977
2020-05-29,149827.3372601977
2020-06-01,149827.3372601977
2020-06-02,149827.3372601977
2020-06-03,149827.3372601977
2020-06-04,149827.3372601977
2020-06-05,149827.3372601977
2020-06-08,149827.3372601977
2020-06-09,149827.3372601977
2020-06-10,149827.3372601977
2020-06-11,149827.3372601977
2020-06-12,149827.3372601977
2020-06-15,149827.3372601977
2020-06-16,149827.3372601977
2020-06-17,149827.3372601977
2020-06-18,149827.3372601977
2020-06-19,149827.3372601977
2020-06-22,149827.3372601977
2020-06-23,149827.3372601977
2020-06-24,149827.3372601977
2020-06-25,149827.3372601977
2020-06-26,149827.3372601977
2020-06-29,149827.3372601977
2020-06-30,149827.3372601977
2020-07-01,149827.3372601977
2020-07-02,149827.3372601977
2020-07-06,149827.3372601977
2020-07-07,149827.3372601977
2020-07-08,149827.3372601977
2020-07-09,149827.3372601977
2020-07-10,149827.3372601977
2020-07-13,149827.3372601977
2020-07-14,149827.3372601977
2020-07-15,149827.3372601977
2020-07-16,149827.3372601977
2020-07-17,149827.3372601977
2020-07-20,149827.3372601977
2020-07-21,149827.3372601977
2020-07-22,149827.3372601977
2020-07-23,149827.3372601977
2020-07-24,149827.3372601977
2020-07-27,149827.3372601977
2020-07-28,149827.3372601977
2020-07-29,149827.3372601977
2020-07-30,150594.46361290308
2020-07-31,150538.64964496723
2020-08-03,151144.91964496725
2020-08-04,151028.88645859447
2020-08-05,152328.32645859447
2020-08-06,151655.7969595965
2020-08-07,151682.0869595965
2020-08-10,152716.8069595965
2020-08-11,154148.19695959648
2020-08-12,155324.5269595965
2020-08-13,154178.4069595965
2020-08-14,154263.63695959648
2020-08-17,153819.05695959652
2020-08-18,153496.0369595965
2020-08-19,153242.9869595965
2020-08-20,152672.6469595965
2020-08-21,153145.56695959647
2020-08-24,153950.5469595965
2020-08-25,154112.0569595965
2020-08-26,154514.9369595965
2020-08-27,154464.7069595965
2020-08-28,155356.3769595965
2020-08-31,154365.7169595965
2020-09-01,155402.06695959647
2020-09-02,156791.9669595965
2020-09-03,153812.0969595965
2020-09-04,153579.6869595965
2020-09-08,152774.8169595965
2020-09-09,153854.57695959648
2020-09-10,152965.7969595965
2020-09-11,153871.93783959647
2020-09-14,154578.22687959648
2020-09-15,154842.81687959647
2020-09-16,154822.55223959647
2020-09-17,154876.80223959647
2020-09-18,154776.36533959646
2020-09-21,154776.36533959646
2020-09-22,154776.36533959646
2020-09-23,154776.36533959646
2020-09-24,154776.36533959646
2020-09-25,154776.36533959646
2020-09-28,154776.36533959646
2020-09-29,154776.36533959646
2020-09-30,154776.36533959646
2020-10-01,154776.36533959646
2020-10-02,154776.36533959646
2020-10-05,154776.36533959646
2020-10-06,154776.36533959646
2020-10-07,154776.36533959646
2020-10-08,154776.36533959646
2020-10-09,154776.36533959646
2020-10-12,154776.36533959646
2020-10-13,154776.36533959646
2020-10-14,154776.36533959646
