symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
TEL,2017-01-25,2017-01-26,2017-03-10,75.29,74.61,0.0011068313631735066,-0.009031743923495927,-0.009031743923496038,0.08333333333333333,-0.9031743923496038
LRCX,2017-04-19,2017-04-20,2017-06-02,13.7,15.87,0.006078146926235048,0.15839416058394162,0.15839416058394162,0.08327061288942016,15.839416058394162
HON,2017-04-21,2017-04-24,2017-06-06,122.89,127.09,0.0006788393405694201,0.03417690617625513,0.03417690617625535,0.08342256656257603,3.417690617625535
TMUS,2017-04-24,2017-04-25,2017-06-07,66.0,65.92,0.001267079714359163,-0.00121212121212122,-0.001212121212121109,0.08362726114770475,-0.12121212121211089
ALGN,2017-04-27,2017-04-28,2017-06-12,139.79,143.41,0.0006012161779174113,0.02589598683739891,0.02589598683739891,0.08404400951107492,2.589598683739891
HLT,2017-05-02,2017-05-03,2017-06-15,61.45,66.85,0.0013647302381358366,0.08787632221318131,0.08787632221318131,0.08386267313344715,8.78763222131813
STZ,2017-06-29,2017-06-30,2017-08-14,194.63,197.19,0.00043875243547851885,0.01315316241072817,0.013153162410727948,0.08539438651718412,1.3153162410727948
BA,2017-07-26,2017-07-27,2017-09-08,237.13,238.78,0.0003599235994538373,0.006958208577573455,0.006958208577573455,0.08534868313848844,0.6958208577573455
APD,2017-08-01,2017-08-02,2017-09-14,148.34,150.07,0.000576163269073977,0.011662397195631558,0.011662397195631558,0.08546805933443376,1.1662397195631558
HUM,2017-08-02,2017-08-03,2017-09-15,241.83,249.28,0.00035300412661723056,0.03080676508290936,0.03080676508290936,0.08536698793984487,3.080676508290936
TDY,2017-08-03,2017-08-04,2017-09-18,148.62,158.25,0.0005753457045657204,0.06479612434396453,0.06479612434396453,0.08550787861255738,6.479612434396453
TSN,2017-08-07,2017-08-08,2017-09-20,66.61,65.78,0.0012852061808027915,-0.01246059150277734,-0.01246059150277734,0.08560758370327394,-1.246059150277734
STZ,2017-10-05,2017-10-06,2017-11-17,209.28,216.29,0.00041194819523438745,0.0334957951070336,0.0334957951070336,0.0862125182986526,3.34957951070336
IBKR,2017-10-17,2017-10-18,2017-11-30,12.25,14.27,0.007049974923231653,0.16489795918367345,0.16489795918367345,0.08636219280958775,16.489795918367346
TMUS,2017-10-22,2017-10-24,2017-12-06,61.74,62.12,0.0014014425330934983,0.006154842889536605,0.006154842889536827,0.08652506199319258,0.6154842889536827
CAT,2017-10-24,2017-10-25,2017-12-07,137.21,142.89,0.0006318974264988913,0.041396399679323403,0.041396399679323626,0.08670264588991287,4.1396399679323626
HLT,2017-10-26,2017-10-27,2017-12-11,71.8,77.47,0.0012088938757498446,0.07896935933147642,0.0789693593314762,0.08679858027883884,7.89693593314762
INTC,2017-10-26,2017-10-27,2017-12-11,43.3,43.66,0.0020045861496267633,0.008314087759815125,0.008314087759815347,0.08679858027883884,0.8314087759815347
WY,2017-10-27,2017-10-30,2017-12-12,35.61,35.63,0.0024528454133411173,0.0005616399887673484,0.0005616399887673484,0.08734582516907718,0.056163998876734844
PODD,2017-11-02,2017-11-03,2017-12-18,64.61,69.03,0.0013546715600168588,0.06841046277665996,0.06841046277665996,0.08752532949268925,6.841046277665996
DAL,2018-01-11,2018-01-12,2018-02-27,59.11,53.62,0.0015076600628987627,-0.09287768567078336,-0.09287768567078325,0.08911778631794585,-9.287768567078325
